X,Y,GRUP
-80,-74,5
-164,-171,4
-173,-169,4
-145,-101,3
168,174,0
188,167,0
-61,-84,5
27,-99,1
-159,-102,3
131,-25,6
173,183,0
16,-78,1
126,-19,6
111,-26,6
121,-20,6
110,-24,6
-51,23,2
-172,-174,4
-53,29,2
128,-23,6
-89,-73,5
-57,-88,5
-166,-169,4
187,178,0
-67,-87,5
-34,37,2
183,160,0
-76,-84,5
110,-16,6
-140,-81,3
-172,-173,4
-157,-98,3
-156,-108,3
-160,-98,3
-60,6,2
-164,-163,4
-169,-166,4
30,-92,1
3,-96,1
14,-73,1
-90,-79,5
183,162,0
-73,-84,5
-158,-104,3
161,166,0
-150,-101,3
-163,-174,4
-140,-109,3
-24,39,2
-73,-89,5
-80,-55,5
-62,-78,5
186,175,0
22,-74,1
-63,-60,5
28,-85,1
8,-68,1
-167,-164,4
-145,-109,3
104,-21,6
-147,-90,3
-180,-158,4
-139,-111,3
-75,-74,5
-53,20,2
113,-26,6
-163,-103,3
-145,-96,3
-147,-96,3
-166,-172,4
-46,23,2
194,178,0
-72,-75,5
1,-96,1
-161,-113,3
-133,-79,3
37,-68,1
107,2,6
129,-19,6
-150,-103,3
111,-21,6
197,171,0
-179,-164,4
-143,-92,3
-146,-94,3
-84,-63,5
-155,-99,3
-57,-69,5
-38,29,2
123,-14,6
-64,23,2
25,-73,1
-151,-111,3
-153,-115,3
-68,-85,5
113,-28,6
7,-84,1
105,-23,6
-153,-78,3
-6,-61,1
-174,-169,4
23,-95,1
-175,-169,4
-175,-169,4
-168,-168,4
-168,-173,4
-167,-164,4
-50,24,2
-63,-69,5
28,-70,1
189,168,0
188,157,0
-172,-169,4
182,149,0
-147,-102,3
114,-31,6
-69,-76,5
-51,25,2
-169,-166,4
-132,-99,3
115,-9,6
-96,-83,5
24,-69,1
-67,-88,5
21,-84,1
17,-90,1
111,-9,6
-167,-171,4
119,-19,6
-163,-172,4
-63,-95,5
174,178,0
123,-12,6
129,-23,6
119,-26,6
172,178,0
190,161,0
-91,-89,5
-67,-81,5
34,-86,1
-64,-86,5
-178,-167,4
-159,-100,3
-163,-104,3
-155,-101,3
124,-18,6
-168,-172,4
-160,-79,3
177,169,0
-33,14,2
-132,-92,3
-135,-93,3
174,166,0
170,157,0
-166,-171,4
-170,-165,4
-49,7,2
-75,-78,5
-171,-163,4
-52,-87,5
-75,-59,5
121,-23,6
23,-77,1
-42,24,2
-168,-171,4
158,166,0
176,183,0
-72,15,2
-167,-170,4
29,-73,1
-57,-64,5
177,176,0
174,179,0
-58,-81,5
102,-23,6
113,-16,6
-34,22,2
20,-72,1
-43,29,2
-178,-168,4
-53,28,2
-78,-88,5
174,164,0
25,-91,1
-127,-93,3
-73,-97,5
134,-21,6
-148,-104,3
123,-25,6
178,182,0
-160,-95,3
177,165,0
-85,-71,5
-50,20,2
-57,-77,5
-164,-169,4
-152,-100,3
-56,-80,5
124,-37,6
132,-11,6
-154,-93,3
-170,-173,4
-71,-80,5
-164,-176,4
26,-83,1
116,-6,6
-174,-175,4
126,-26,6
118,-9,6
24,-63,1
15,-74,1
-167,-169,4
-85,-80,5
-70,-74,5
-89,-85,5
110,-19,6
-73,-88,5
-55,-82,5
-174,-174,4
-42,17,2
107,-18,6
-61,-78,5
-157,-167,4
109,-19,6
181,175,0
-64,-79,5
16,-86,1
-170,-96,3
123,-23,6
-54,16,2
14,-88,1
23,-77,1
177,174,0
-81,-96,5
175,178,0
-148,-103,3
-55,35,2
-43,15,2
16,-104,1
-54,16,2
-169,-94,3
-162,-173,4
-175,-173,4
-165,-171,4
121,-1,6
-163,-107,3
21,-58,1
178,181,0
-39,-3,2
181,183,0
-56,13,2
-166,-163,4
-60,17,2
-132,-87,3
116,-19,6
168,179,0
114,-8,6
132,-16,6
26,-108,1
-182,-165,4
114,-20,6
-63,-79,5
-161,-83,3
25,-93,1
-56,14,2
-66,-78,5
-168,-160,4
127,-26,6
-163,-169,4
-75,-87,5
124,-8,6
-52,11,2
-170,-178,4
-64,-79,5
17,-77,1
-71,-73,5
36,-89,1
-156,-93,3
-68,-75,5
-66,-69,5
-73,-83,5
30,-76,1
-57,24,2
-174,-165,4
183,164,0
-171,-174,4
-60,20,2
174,168,0
30,-62,1
186,160,0
190,175,0
-149,-108,3
-67,-57,5
-172,-171,4
-149,-112,3
-56,18,2
-75,-80,5
131,-16,6
184,190,0
-57,4,2
192,168,0
-37,22,2
184,173,0
190,173,0
7,-75,1
-69,-83,5
-143,-95,3
-152,-95,3
-78,-90,5
28,-88,1
-39,25,2
-57,-64,5
16,-76,1
-157,-108,3
-171,-178,4
14,-83,1
-59,-71,5
16,-95,1
135,-20,6
177,172,0
197,162,0
-157,-103,3
-52,18,2
-130,-98,3
171,158,0
-62,-70,5
-138,-93,3
-150,-88,3
104,-8,6
-65,-87,5
41,-79,1
-45,29,2
-85,-73,5
186,188,0
175,180,0
10,-81,1
-53,14,2
180,164,0
-162,-176,4
131,-19,6
-32,24,2
-65,-81,5
172,175,0
-159,-106,3
-71,-76,5
112,-14,6
172,181,0
-57,25,2
-65,-89,5
-63,17,2
-42,22,2
-74,-72,5
119,-19,6
165,159,0
-146,-99,3
27,-82,1
26,-87,1
-154,-92,3
131,-18,6
-60,15,2
-49,20,2
-72,-66,5
171,175,0
120,-29,6
-140,-92,3
118,-18,6
181,175,0
20,-51,1
-46,25,2
27,-94,1
-172,-169,4
127,-9,6
182,184,0
-171,-174,4
40,-82,1
-46,-64,5
3,-82,1
20,-70,1
189,166,0
118,-11,6
-166,-86,3
-166,-174,4
-95,-77,5
114,-21,6
-141,-81,3
-147,-108,3
13,-83,1
-134,-97,3
-80,-71,5
182,160,0
124,-4,6
105,-28,6
21,-87,1
-152,-85,3
-53,33,2
-176,-170,4
174,162,0
-173,-168,4
14,-80,1
-128,-97,3
189,168,0
12,-90,1
164,189,0
-65,-85,5
-176,-170,4
-146,-109,3
-58,6,2
-168,-168,4
-62,10,2
171,188,0
-151,-108,3
-168,-99,3
20,-87,1
-61,-65,5
182,168,0
-177,-166,4
43,-74,1
188,165,0
-169,-166,4
-61,-87,5
120,-25,6
8,-57,1
-42,10,2
-48,32,2
172,168,0
-87,-77,5
-50,24,2
15,-81,1
-73,35,2
-67,-115,5
-49,-69,5
-149,-90,3
-170,-170,4
-46,29,2
187,150,0
-65,-87,5
-63,-91,5
24,-82,1
-84,-66,5
-63,30,2
-65,-84,5
21,-73,1
-68,-71,5
107,-11,6
-162,-96,3
10,-73,1
20,-90,1
-167,-112,3
-59,1,2
-150,-103,3
-43,21,2
-65,-101,5
188,165,0
174,-148,0
182,166,0
-48,25,2
122,-1,6
-50,37,2
-140,-92,3
-58,-74,5
-20,20,2
-46,-65,5
18,-66,1
-171,-173,4
178,169,0
-75,27,2
30,-87,1
126,-21,6
-67,25,2
159,164,0
-128,-100,3
-165,-168,4
186,163,0
-42,6,2
188,195,0
-156,-97,3
-164,-105,3
102,-16,6
-164,-181,4
179,169,0
-63,41,2
-73,-68,5
186,169,0
22,-76,1
166,171,0
-145,-94,3
-152,-93,3
-155,-97,3
-53,15,2
29,-80,1
-151,-95,3
188,165,0
-57,12,2
-167,-170,4
158,161,0
119,-18,6
-170,-171,4
15,-75,1
-78,-88,5
185,167,0
-156,-108,3
-67,-86,5
196,171,0
41,-96,1
-47,23,2
1,-82,1
118,-20,6
-69,-86,5
-50,20,2
-172,-166,4
-158,-169,4
-40,33,2
123,-16,6
184,169,0
-169,-167,4
20,-94,1
13,-74,1
-167,-81,3
-70,-69,5
-162,-176,4
19,-92,1
122,-13,6
15,-76,1
136,-16,6
-154,-103,3
-67,-68,5
-58,-75,5
-79,-72,5
-137,-177,4
-74,-79,5
178,164,0
-42,1,2
-160,-100,3
-167,-156,4
-177,-171,4
111,-42,6
-167,-176,4
22,-81,1
-50,21,2
183,187,0
124,-26,6
182,190,0
191,151,0
193,159,0
-52,16,2
-74,-76,5
-36,21,2
-146,-95,3
-178,-171,4
-49,9,2
-168,-169,4
-164,-175,4
127,-15,6
193,191,0
173,181,0
-180,-170,4
-77,-91,5
-34,8,2
-175,-157,4
115,-23,6
33,-83,1
-151,-97,3
183,182,0
-168,-179,4
168,177,0
164,165,0
-57,22,2
22,-92,1
-60,32,2
123,-13,6
-42,27,2
-82,-74,5
-55,-66,5
-159,-76,3
18,-90,1
12,-74,1
178,174,0
-46,23,2
-175,-169,4
21,-87,1
133,-26,6
6,-95,1
121,-25,6
-169,-167,4
165,161,0
-39,30,2
-52,3,2
110,-23,6
-49,16,2
-46,-80,5
120,-26,6
-173,-169,4
-183,-167,4
-137,-98,3
-139,-88,3
-52,14,2
12,-76,1
-45,18,2
-38,9,2
187,191,0
-139,-116,3
9,-89,1
191,166,0
190,177,0
19,-71,1
21,-58,1
-168,-174,4
174,186,0
186,164,0
23,-67,1
-171,-170,4
-158,-99,3
13,-83,1
21,-79,1
169,171,0
-160,-92,3
-51,6,2
26,-73,1
-70,18,2
-136,-105,3
-42,17,2
-171,-169,4
21,-65,1
-70,-84,5
-158,-85,3
177,172,0
-167,-108,3
19,-80,1
-175,-171,4
-184,-167,4
-174,-182,4
-167,-170,4
-169,-169,4
-65,-78,5
-159,-102,3
-50,10,2
-81,21,2
-47,87,2
-27,21,2
188,181,0
-79,-83,5
-146,-112,3
-172,-169,4
-83,-78,5
-153,-112,3
190,177,0
-38,9,2
-181,-178,4
-176,-169,4
-169,-168,4
-149,-122,3
17,-100,1
117,-14,6
-144,-100,3
198,173,0
23,-94,1
-78,-80,5
-61,-83,5
8,-88,1
-182,-170,4
32,-57,1
-145,-113,3
-141,-92,3
21,-67,1
116,-21,6
-76,-87,5
112,-22,6
182,176,0
-147,-104,3
-67,-90,5
-153,-92,3
20,-94,1
5,-75,1
-165,-180,4
120,-32,6
30,-73,1
24,-84,1
193,159,0
114,-14,6
185,168,0
174,175,0
174,161,0
-52,11,2
118,-18,6
116,-14,6
-90,-74,5
-54,6,2
-86,-81,5
133,-17,6
29,-65,1
-58,8,2
19,-81,1
-150,-111,3
-150,-116,3
13,-84,1
177,174,0
-69,-85,5
171,172,0
9,-95,1
-47,9,2
-36,20,2
-161,-89,3
118,-45,6
131,-3,6
-47,16,2
174,166,0
-54,13,2
29,-73,1
-65,-90,5
122,-24,6
-170,-169,4
-58,22,2
-170,-172,4
-58,29,2
-157,-106,3
177,166,0
-173,-161,4
182,173,0
-69,-64,5
-152,-83,3
117,-13,6
-70,-87,5
-156,-120,3
-171,-175,4
137,-13,6
-150,-87,3
-58,-78,5
-153,-105,3
-45,22,2
-136,-112,3
-48,13,2
172,174,0
-162,-171,4
175,168,0
-138,-98,3
-79,-80,5
-56,27,2
-83,-89,5
-169,-176,4
-46,22,2
10,-95,1
192,169,0
181,180,0
-36,21,2
-145,-104,3
-155,-103,3
122,-23,6
-154,-94,3
114,-36,6
-73,-70,5
-59,-81,5
-170,-170,4
130,-10,6
-149,-99,3
-84,-87,5
-164,-98,3
11,-77,1
-60,24,2
184,167,0
196,162,0
128,-11,6
-160,-170,4
-78,-78,5
-39,24,2
-178,-168,4
-171,-167,4
-73,-78,5
115,-27,6
-168,-181,4
125,-20,6
-176,-176,4
120,-10,6
-178,-171,4
-152,-91,3
-53,14,2
-135,-86,3
-172,-161,4
-72,-90,5
-178,-164,4
-161,-85,3
1,-86,1
130,-42,6
178,162,0
-168,-110,3
125,-21,6
-166,-173,4
-170,-81,3
-47,16,2
-57,18,2
-92,-61,5
112,-18,6
-67,-81,5
-78,-62,5
129,-9,6
118,-7,6
-75,-57,5
113,-12,6
-141,-87,3
-54,-77,5
-78,-70,5
119,-11,6
-67,16,2
16,-84,1
-52,-96,5
-139,-84,3
-58,1,2
118,-27,6
-169,-160,4
29,-91,1
23,-88,1
168,185,0
18,-88,1
-60,25,2
-155,-114,3
107,-39,6
30,-54,1
-156,-89,3
-81,-89,5
-62,23,2
24,-80,1
-168,-169,4
-135,-98,3
-51,20,2
8,-77,1
118,-13,6
-65,-91,5
-144,-85,3
-165,-172,4
-70,-84,5
189,176,0
177,168,0
-138,-71,3
-160,-121,3
13,-82,1
-44,11,2
-1,-83,1
-155,-107,3
135,-26,6
182,172,0
-164,-170,4
-164,-170,4
-75,-82,5
195,177,0
115,-43,6
-171,-169,4
-43,21,2
159,189,0
167,170,0
-70,-85,5
-87,-74,5
26,-81,1
-43,16,2
-173,-175,4
125,-7,6
-167,-168,4
-63,5,2
-170,-163,4
181,160,0
-133,-100,3
126,-16,6
-61,41,2
107,-27,6
-73,11,2
-78,-95,5
-178,-173,4
125,-9,6
-149,-104,3
-159,-107,3
-38,11,2
126,-12,6
188,157,0
-73,-67,5
190,181,0
-172,-175,4
-178,-176,4
-36,40,2
164,169,0
-172,-175,4
-140,-108,3
-62,-82,5
-148,-100,3
32,-75,1
166,161,0
-81,-80,5
21,-81,1
-169,-168,4
-51,27,2
-45,30,2
-158,-96,3
110,-30,6
113,-16,6
22,-71,1
-36,24,2
19,-80,1
-165,-173,4
-73,-97,5
-163,-174,4
-159,-71,3
111,-22,6
123,-22,6
-157,-176,4
-65,10,2
-69,-78,5
37,-77,1
-148,-93,3
-85,-88,5
-28,44,2
114,-22,6
114,-22,6
-67,-76,5
-144,-93,3
-177,-173,4
-162,-99,3
-45,7,2
114,-21,6
134,-31,6
-145,-91,3
181,178,0
-41,-1,2
-81,-76,5
-156,-108,3
133,-19,6
31,-71,1
-162,-162,4
121,-20,6
-164,-109,3
-77,-83,5
-145,-101,3
18,-88,1
-176,-171,4
8,-80,1
22,-86,1
197,183,0
-51,26,2
-52,8,2
-170,-165,4
-47,15,2
-68,-79,5
-63,32,2
-67,-86,5
-64,31,2
-73,-81,5
185,183,0
156,164,0
19,-76,1
-62,-78,5
-162,-163,4
121,-19,6
-172,-182,4
-54,25,2
-136,-95,3
-145,-105,3
-63,-75,5
28,-95,1
-136,-89,3
186,172,0
-176,-171,4
114,-35,6
182,169,0
119,-22,6
-70,18,2
31,-86,1
109,-13,6
139,-13,6
-158,-115,3
-31,20,2
21,-88,1
27,-91,1
0,-64,1
-54,24,2
15,-82,1
-39,21,2
187,187,0
-146,-105,3
-38,23,2
112,-22,6
24,-98,1
174,164,0
178,175,0
28,-93,1
175,162,0
118,-10,6
-67,-84,5
-140,-103,3
167,161,0
175,171,0
184,185,0
-68,-90,5
114,-24,6
-60,34,2
124,-15,6
178,183,0
-165,-172,4
121,-33,6
109,-15,6
-53,-90,5
-88,-76,5
-49,-77,5
126,-27,6
-80,-67,5
165,165,0
117,0,6
-42,11,2
138,-10,6
-144,-100,3
-163,-168,4
-151,-81,3
185,184,0
-28,16,2
-60,15,2
127,2,6
118,-22,6
174,170,0
115,-18,6
117,0,6
-59,12,2
-140,-117,3
-59,-94,5
-148,-99,3
186,170,0
183,172,0
12,-81,1
120,-12,6
117,-8,6
107,-33,6
120,-3,6
110,-17,6
-173,-163,4
-173,-167,4
-146,-78,3
166,170,0
-46,27,2
-154,-99,3
-48,28,2
-155,-92,3
-58,-76,5
-60,-81,5
24,-85,1
-133,-104,3
21,-74,1
-176,-166,4
-74,-66,5
-153,-115,3
125,-10,6
-134,-96,3
-173,-168,4
-74,-88,5
-80,-75,5
176,175,0
-57,-78,5
-67,-83,5
20,-58,1
-127,-98,3
-149,-104,3
-65,-77,5
120,-15,6
115,-36,6
-166,-178,4
-69,-76,5
132,-31,6
38,-82,1
171,182,0
185,198,0
-63,-69,5
-78,-69,5
-80,-68,5
-59,-90,5
7,-95,1
-69,-88,5
11,-104,1
-46,30,2
-150,-101,3
31,-79,1
139,-18,6
-140,-103,3
-149,-92,3
-167,-161,4
-71,-73,5
-84,-67,5
-170,-173,4
-59,3,2
-68,8,2
-82,-69,5
-43,21,2
-50,19,2
-161,-168,4
133,-22,6
169,182,0
-172,-175,4
181,173,0
111,-18,6
-51,13,2
-171,-163,4
-163,-166,4
180,168,0
20,-60,1
107,-13,6
-2,-82,1
-79,-68,5
-143,-85,3
-78,-69,5
-42,15,2
-60,-84,5
-84,-76,5
187,178,0
-46,16,2
-70,-76,5
-64,-90,5
182,163,0
-173,-176,4
-167,-168,4
-81,-89,5
-167,-173,4
-169,-166,4
125,-11,6
-39,10,2
-69,-89,5
-140,-88,3
-173,-179,4
-58,-76,5
176,158,0
177,167,0
9,-96,1
-78,-74,5
177,177,0
184,171,0
-52,18,2
-166,-168,4
-64,-78,5
127,-25,6
-42,22,2
109,-13,6
-165,-167,4
17,-58,1
-147,-95,3
186,183,0
-69,-89,5
-54,31,2
-136,-108,3
106,-20,6
-149,-116,3
-142,-93,3
169,161,0
-153,-99,3
180,175,0
23,-82,1
189,197,0
177,180,0
188,182,0
11,-98,1
-68,-85,5
-137,-96,3
-169,-172,4
-168,-174,4
-64,22,2
-160,-98,3
-90,-77,5
193,183,0
-167,-165,4
17,-81,1
140,-19,6
-62,17,2
111,-20,6
182,182,0
122,-29,6
-87,-90,5
-144,-97,3
-135,-97,3
-175,-169,4
-57,23,2
-70,-75,5
164,178,0
130,-20,6
-161,-101,3
-71,-64,5
-69,-76,5
-49,4,2
-71,-87,5
120,-19,6
-145,-103,3
-127,-96,3
-149,-96,3
184,158,0
-144,-99,3
-63,-84,5
-167,-179,4
-70,-90,5
-153,-94,3
-46,36,2
20,-88,1
-52,30,2
178,166,0
115,-9,6
-136,-87,3
-134,-118,3
129,-18,6
-58,22,2
180,169,0
-137,-83,3
-152,-102,3
20,-69,1
-179,-171,4
169,160,0
114,-28,6
-162,-106,3
7,-80,1
-170,-172,4
-139,-98,3
-57,-103,5
-73,-69,5
-152,-93,3
176,158,0
-39,21,2
198,179,0
-66,26,2
-70,-76,5
176,169,0
112,-9,6
175,171,0
-175,-174,4
-145,-106,3
146,-18,6
190,169,0
2,-76,1
15,-80,1
179,176,0
-46,49,2
184,151,0
-160,-100,3
-150,-93,3
115,-9,6
-70,-71,5
-61,11,2
-168,-102,3
-167,-178,4
9,-77,1
-34,22,2
10,-73,1
-46,27,2
-40,9,2
-48,22,2
-58,30,2
171,170,0
-167,-177,4
171,170,0
187,171,0
-144,-93,3
-67,-71,5
175,178,0
-158,-92,3
17,-81,1
104,-7,6
-43,31,2
100,-23,6
127,-15,6
197,165,0
41,-82,1
2,-80,1
-88,-75,5
184,175,0
177,187,0
186,177,0
102,-23,6
105,-8,6
-41,24,2
-141,-108,3
-86,24,2
-56,37,2
-73,-79,5
-65,-81,5
-179,-177,4
-38,19,2
-63,-87,5
-66,-74,5
183,154,0
-73,24,2
-75,-96,5
166,183,0
-76,-82,5
23,-83,1
-155,-109,3
-85,-78,5
105,-6,6
-168,-101,3
-164,-177,4
129,-25,6
-162,-101,3
12,-72,1
-159,-98,3
-165,-115,3
189,162,0
174,167,0
45,-86,1
-49,17,2
-68,-90,5
-43,9,2
133,-25,6
-76,-90,5
-175,-173,4
-161,-90,3
173,182,0
116,-32,6
-141,-104,3
-177,-177,4
-150,-87,3
-153,-101,3
-84,-93,5
-50,21,2
-50,35,2
-53,36,2
-167,-167,4
35,-88,1
-166,-178,4
-58,-71,5
-63,4,2
185,162,0
-48,-91,5
19,-71,1
-154,-94,3
24,-82,1
-171,-178,4
106,-29,6
-83,-70,5
119,-20,6
-57,-69,5
130,-17,6
178,164,0
-55,17,2
-139,-87,3
23,-63,1
19,-76,1
-56,3,2
-167,-172,4
-65,-60,5
176,168,0
-79,-90,5
-72,-86,5
-77,19,2
-42,15,2
20,-74,1
-145,-109,3
-164,-171,4
12,-100,1
-82,-78,5
-49,39,2
103,-12,6
-77,-94,5
161,187,0
-73,-76,5
-171,-167,4
-66,-74,5
-172,-166,4
-138,-115,3
-74,-74,5
179,170,0
1,-84,1
-167,-170,4
-166,-166,4
22,-77,1
117,-12,6
181,185,0
-47,22,2
46,-79,1
-154,-93,3
187,151,0
-139,-74,3
-60,-92,5
-162,-109,3
-172,-174,4
-36,40,2
184,192,0
25,-79,1
-61,18,2
-144,-115,3
-154,-106,3
-69,-72,5
13,-65,1
-46,20,2
-66,-84,5
12,-109,1
16,-98,1
-147,-101,3
-169,-171,4
-158,-175,4
-143,-106,3
6,-86,1
-140,-121,3
186,168,0
179,163,0
-48,21,2
-47,25,2
-49,-81,5
-70,-64,5
-143,-91,3
-168,-163,4
-75,-88,5
-168,-167,4
130,-25,6
122,-11,6
21,-90,1
-54,24,2
-64,-91,5
105,-11,6
-64,-81,5
-146,-92,3
21,-85,1
133,-6,6
190,173,0
-38,35,2
-153,-102,3
-51,25,2
-60,-80,5
-66,22,2
-57,14,2
186,162,0
-169,-82,3
125,-16,6
-152,-92,3
-71,-70,5
-41,10,2
-144,-107,3
20,-98,1
93,-21,6
-24,12,2
-152,-106,3
-55,24,2
138,-10,6
-165,-172,4
-146,-92,3
22,-57,1
-173,-169,4
5,-95,1
-171,-168,4
186,164,0
183,166,0
38,-92,1
116,-14,6
-150,-99,3
114,-13,6
-61,-59,5
189,162,0
-145,-121,3
120,-10,6
193,168,0
-55,44,2
13,-89,1
186,195,0
131,-16,6
191,156,0
-168,-165,4
111,-18,6
-156,-177,4
-64,-92,5
-57,-70,5
-73,24,2
-162,-166,4
12,-75,1
-74,-68,5
-149,-98,3
-147,-87,3
143,-37,6
104,-18,6
183,182,0
139,-21,6
15,-72,1
183,165,0
-141,-113,3
189,186,0
180,186,0
9,-85,1
-50,18,2
-168,-166,4
108,-18,6
-89,-87,5
-137,-97,3
126,-27,6
188,167,0
-151,-89,3
19,-80,1
193,161,0
120,-19,6
16,-78,1
-70,-92,5
20,-78,1
-53,28,2
-167,-172,4
173,147,0
-71,4,2
102,-12,6
186,160,0
191,159,0
29,-66,1
-58,-88,5
116,-13,6
-60,-93,5
-82,-80,5
-42,6,2
-169,-179,4
-165,-180,4
-67,-70,5
109,-5,6
129,-24,6
-147,-117,3
-163,-169,4
-165,-166,4
-62,-72,5
-59,-76,5
-51,21,2
-168,-170,4
-168,-167,4
119,-8,6
-59,2,2
129,-20,6
-169,-169,4
-145,-112,3
-45,25,2
-172,-164,4
115,-11,6
19,-85,1
10,-88,1
16,-84,1
-55,-86,5
-168,-164,4
-46,10,2
176,179,0
-156,-93,3
-62,-69,5
176,185,0
26,-81,1
-63,13,2
-54,15,2
-150,-99,3
109,-35,6
-49,18,2
-76,-85,5
131,-23,6
-167,-170,4
190,171,0
16,-80,1
9,-68,1
-138,-109,3
-55,19,2
-149,-94,3
-41,31,2
-55,38,2
-177,-178,4
-175,-173,4
129,-15,6
-66,-91,5
-56,24,2
36,-77,1
-167,-170,4
-167,-101,3
-43,-90,5
123,-16,6
179,161,0
14,-76,1
-174,-167,4
-76,-83,5
-168,-181,4
-61,-2,2
-169,-171,4
-156,-120,3
-61,-91,5
-55,32,2
14,-93,1
21,-64,1
146,-167,4
192,180,0
128,-19,6
-30,17,2
-52,21,2
-67,-64,5
190,168,0
-179,-166,4
-153,-115,3
184,169,0
192,168,0
27,-83,1
-62,15,2
-136,-88,3
127,-24,6
-56,-71,5
-159,-108,3
122,-31,6
-172,-170,4
-87,-98,5
186,181,0
121,-35,6
185,162,0
-161,-164,4
-170,-176,4
22,-71,1
-76,-63,5
-82,-74,5
-143,-102,3
15,-71,1
-135,-104,3
-41,19,2
23,-67,1
-183,-175,4
30,-62,1
-49,29,2
-82,-63,5
-171,-176,4
125,-28,6
-68,-96,5
-48,12,2
-157,-112,3
48,-79,1
129,-23,6
143,-10,6
-173,-121,3
-178,-175,4
-83,-91,5
30,-84,1
-83,-71,5
121,-43,6
-75,-75,5
-171,-169,4
107,-23,6
115,-33,6
-88,-84,5
-162,-91,3
-54,20,2
-169,-173,4
-169,-177,4
21,-77,1
-54,26,2
9,-86,1
114,-12,6
-27,12,2
-54,25,2
28,-84,1
106,-22,6
182,169,0
-176,-165,4
-81,-79,5
-51,27,2
-60,-5,2
-69,-99,5
-75,-74,5
-46,16,2
133,-32,6
-60,17,2
113,-15,6
-175,-176,4
36,-86,1
126,-25,6
-128,-105,3
117,-31,6
24,-80,1
-39,13,2
-61,14,2
108,-37,6
-38,36,2
-185,-166,4
120,-10,6
-132,-96,3
109,-9,6
-165,-164,4
-53,35,2
-140,-102,3
-54,10,2
-43,29,2
-137,-111,3
-84,-55,5
-169,-169,4
-78,-86,5
11,-105,1
-134,-96,3
-43,26,2
-160,-114,3
-142,-103,3
113,-19,6
-67,-79,5
19,-79,1
-57,-66,5
24,-80,1
-169,-173,4
185,172,0
-176,-166,4
131,-19,6
-164,-89,3
-149,-109,3
-162,-104,3
112,-22,6
24,-97,1
-146,-103,3
-74,-70,5
-58,16,2
171,158,0
-77,-74,5
-58,18,2
-41,17,2
182,187,0
130,-9,6
177,190,0
132,-27,6
-65,-87,5
-34,14,2
-76,-73,5
-75,-68,5
13,-77,1
187,172,0
-163,-166,4
-41,20,2
157,166,0
-162,-163,4
24,-63,1
-143,-108,3
13,-70,1
-46,6,2
-65,-68,5
184,168,0
-49,19,2
178,161,0
22,-69,1
-162,-94,3
-68,-68,5
-184,-175,4
-138,-91,3
-171,-167,4
134,-15,6
35,-79,1
19,-87,1
133,-17,6
192,179,0
185,155,0
162,173,0
-171,-171,4
118,-17,6
25,-64,1
-49,29,2
-143,-85,3
-170,-173,4
-137,-90,3
193,185,0
21,-60,1
-84,-85,5
-78,-73,5
44,-68,1
181,178,0
-128,-95,3
183,173,0
34,-89,1
-52,22,2
109,-38,6
-169,-174,4
-168,-169,4
-66,-64,5
-25,8,2
183,156,0
-82,-91,5
-177,-164,4
-149,-117,3
-155,-103,3
126,-1,6
193,180,0
-44,13,2
-171,-167,4
-78,-103,5
-173,-159,4
111,-39,6
4,-95,1
-176,-161,4
183,177,0
174,167,0
188,164,0
-176,-170,4
170,168,0
-142,-90,3
196,156,0
-172,-175,4
-42,25,2
176,168,0
-55,25,2
-170,-164,4
194,166,0
-172,-156,4
-148,-110,3
192,157,0
120,-22,6
113,-20,6
19,-70,1
174,170,0
-72,-79,5
126,-12,6
-175,-174,4
5,-67,1
9,-80,1
19,-82,1
-143,-97,3
22,-65,1
27,-72,1
-61,26,2
-71,-77,5
192,168,0
172,152,0
-62,-84,5
-68,11,2
33,-60,1
22,-97,1
-163,-96,3
17,-92,1
184,175,0
-70,-82,5
-174,-171,4
-66,-74,5
37,-74,1
27,-83,1
-65,-67,5
-146,-98,3
-134,-105,3
-38,41,2
-164,-166,4
-56,-78,5
168,180,0
-65,-65,5
-43,22,2
113,-5,6
-49,15,2
-55,39,2
119,-27,6
-52,21,2
110,-7,6
15,-71,1
-55,14,2
101,-22,6
173,165,0
188,177,0
-56,30,2
131,-18,6
174,175,0
-170,-157,4
178,163,0
30,-88,1
-146,-86,3
-147,-106,3
-59,19,2
10,-76,1
190,175,0
-37,11,2
5,-67,1
181,174,0
-3,-68,1
174,158,0
-162,-95,3
-148,-98,3
163,160,0
-159,-92,3
-56,22,2
-75,-69,5
22,-79,1
-172,-169,4
33,-88,1
177,176,0
-52,32,2
31,-71,1
178,156,0
-130,-118,3
-62,-91,5
17,-84,1
-142,-86,3
-170,-163,4
-168,-163,4
31,-82,1
-174,-171,4
176,183,0
-49,-1,2
-175,-178,4
8,-61,1
-178,-165,4
-160,-169,4
-1,-98,1
-142,-90,3
-36,25,2
117,-14,6
33,-84,1
129,-24,6
-44,-91,5
-169,-170,4
188,161,0
119,-12,6
-37,15,2
-165,-96,3
182,168,0
123,-15,6
-38,27,2
-144,-93,3
-76,-90,5
15,-81,1
166,149,0
189,173,0
122,-34,6
-145,-110,3
-129,-122,3
-177,-169,4
-149,-100,3
-171,-169,4
129,-18,6
115,-39,6
30,-80,1
-59,-3,2
-168,-171,4
4,-97,1
160,161,0
-152,-100,3
-31,23,2
38,-90,1
-172,-167,4
-153,-104,3
187,171,0
-141,-94,3
-44,19,2
-166,-172,4
