X,Y,GRUP
-40,27,2
-65,32,2
185,198,0
10,-72,1
-54,10,2
-33,32,2
178,171,0
180,158,0
13,-90,1
178,166,0
30,-81,1
-54,26,2
13,-73,1
-62,10,2
186,171,0
-61,12,2
-48,-2,2
188,159,0
33,-91,1
30,-73,1
164,167,0
-60,12,2
187,153,0
-49,-2,2
189,173,0
5,-63,1
-59,21,2
-39,7,2
22,-79,1
36,-78,1
-46,36,2
45,-73,1
-38,4,2
174,173,0
-39,28,2
18,-75,1
193,174,0
183,149,0
-58,27,2
190,162,0
-43,1,2
34,-80,1
23,-89,1
179,192,0
-61,21,2
-48,6,2
-43,35,2
9,-86,1
182,178,0
-60,20,2
182,165,0
5,-83,1
177,167,0
173,178,0
-63,19,2
-42,36,2
177,173,0
-60,33,2
20,-69,1
20,-74,1
180,167,0
25,-95,1
190,157,0
-66,10,2
22,-87,1
-37,20,2
-53,9,2
20,-87,1
28,-80,1
190,180,0
23,-78,1
30,-71,1
21,-80,1
-43,17,2
175,182,0
-28,43,2
-1,-71,1
-45,5,2
170,191,0
23,-75,1
-60,21,2
171,160,0
173,156,0
-60,19,2
169,179,0
-34,25,2
166,164,0
17,-75,1
-44,32,2
-57,4,2
157,161,0
-59,24,2
17,-76,1
169,162,0
170,178,0
174,185,0
-44,25,2
20,-81,1
180,151,0
25,-71,1
21,-62,1
-25,16,2
-59,34,2
23,-57,1
26,-81,1
-55,31,2
-49,17,2
196,166,0
194,168,0
-49,-4,2
32,-82,1
11,-78,1
13,-67,1
14,-82,1
-61,-1,2
26,-85,1
-62,1,2
180,169,0
28,-105,1
-41,14,2
192,169,0
-56,26,2
178,163,0
188,167,0
21,-87,1
185,175,0
16,-68,1
28,-90,1
172,172,0
171,182,0
182,186,0
14,-81,1
-52,58,2
-65,18,2
25,-71,1
183,181,0
9,-81,1
7,-85,1
168,186,0
192,166,0
-34,17,2
22,-82,1
184,177,0
186,169,0
11,-86,1
-44,10,2
21,-81,1
13,-80,1
171,180,0
40,-85,1
19,-84,1
-50,13,2
177,180,0
24,-86,1
182,147,0
19,-64,1
-56,22,2
-48,15,2
-70,9,2
-54,12,2
168,175,0
181,179,0
194,176,0
-44,10,2
31,-80,1
181,177,0
36,-92,1
14,-71,1
18,-72,1
16,-84,1
174,175,0
-47,41,2
180,177,0
13,-75,1
-53,10,2
192,160,0
-66,23,2
24,-94,1
-41,30,2
187,169,0
-54,25,2
183,171,0
185,170,0
172,191,0
42,-85,1
195,195,0
168,161,0
-56,14,2
-54,15,2
-36,11,2
186,160,0
28,-75,1
-45,30,2
-38,18,2
-34,34,2
-49,-4,2
198,153,0
176,164,0
21,-66,1
24,-88,1
175,154,0
-41,30,2
15,-84,1
157,156,0
-42,38,2
-51,12,2
178,173,0
12,-79,1
-51,37,2
186,167,0
22,-79,1
39,-82,1
150,180,0
-55,19,2
25,-57,1
25,-86,1
-57,14,2
-46,13,2
-42,31,2
-35,31,2
22,-83,1
-44,30,2
-52,24,2
186,163,0
-56,24,2
27,-68,1
181,163,0
-49,19,2
-65,25,2
-48,15,2
28,-81,1
18,-90,1
172,168,0
188,185,0
-48,15,2
35,-84,1
-49,10,2
-38,33,2
28,-92,1
-68,15,2
31,-76,1
-58,18,2
-68,8,2
-61,21,2
164,164,0
21,-88,1
-65,8,2
179,162,0
172,155,0
180,185,0
45,-92,1
18,-70,1
23,-75,1
182,179,0
-63,26,2
-49,32,2
167,155,0
19,-93,1
29,-70,1
19,-83,1
19,-79,1
23,-74,1
13,-81,1
-49,27,2
164,158,0
11,-84,1
172,174,0
173,156,0
179,183,0
17,-100,1
23,-80,1
24,-84,1
22,-88,1
176,164,0
-37,6,2
-35,4,2
-57,12,2
-45,4,2
186,170,0
170,153,0
36,-90,1
-42,20,2
-44,20,2
-67,29,2
-42,67,2
172,167,0
-57,7,2
-47,23,2
11,-84,1
191,165,0
11,-92,1
177,163,0
-53,24,2
168,163,0
-52,32,2
192,162,0
-37,15,2
25,-68,1
25,-84,1
23,-84,1
-44,-4,2
21,-109,1
-32,10,2
-62,5,2
-56,16,2
179,171,0
186,178,0
-65,27,2
-53,8,2
182,154,0
-53,27,2
178,160,0
28,-68,1
12,-86,1
38,-83,1
26,-72,1
-58,17,2
-62,13,2
33,-76,1
177,159,0
18,-69,1
-51,1,2
18,-92,1
171,183,0
169,171,0
177,171,0
194,186,0
-45,30,2
-45,26,2
172,172,0
-56,7,2
179,163,0
9,-73,1
-50,11,2
182,177,0
-62,9,2
172,162,0
-51,-6,2
160,168,0
-82,18,2
-45,33,2
13,-70,1
174,157,0
188,171,0
10,-72,1
168,182,0
36,-75,1
-58,29,2
34,-97,1
-47,18,2
188,157,0
177,185,0
-60,14,2
-58,14,2
-45,20,2
170,175,0
179,178,0
182,172,0
17,-71,1
184,155,0
188,154,0
-43,4,2
-65,25,2
-38,18,2
-50,40,2
23,-85,1
191,175,0
167,164,0
25,-87,1
-57,33,2
179,181,0
26,-67,1
-38,29,2
-36,17,2
191,167,0
178,166,0
-72,31,2
25,-60,1
18,-95,1
-54,22,2
163,160,0
183,176,0
181,171,0
28,-70,1
-50,8,2
22,-65,1
31,-87,1
173,169,0
182,180,0
177,169,0
-51,34,2
-39,10,2
-41,30,2
165,169,0
7,-79,1
17,-78,1
-35,24,2
18,-84,1
-54,29,2
25,-81,1
170,175,0
182,157,0
171,181,0
171,160,0
171,154,0
-52,21,2
185,162,0
19,-81,1
15,-75,1
167,173,0
16,-97,1
14,-79,1
-54,19,2
184,181,0
178,166,0
-27,19,2
-65,30,2
170,151,0
-38,35,2
189,174,0
24,-69,1
23,-67,1
19,-77,1
-42,21,2
-42,28,2
14,-71,1
-60,27,2
-49,40,2
174,183,0
180,175,0
-24,10,2
178,157,0
-52,0,2
161,179,0
-44,29,2
-64,27,2
-61,3,2
-47,22,2
181,161,0
-39,8,2
-37,33,2
-56,32,2
187,167,0
-49,24,2
25,-77,1
-47,30,2
189,159,0
12,-75,1
11,-79,1
-53,14,2
-57,13,2
18,-85,1
185,178,0
168,195,0
-65,29,2
-50,11,2
45,-69,1
-41,31,2
-42,13,2
11,-101,1
32,-80,1
166,173,0
9,-94,1
-46,36,2
185,185,0
-51,18,2
15,-93,1
188,167,0
19,-79,1
-72,7,2
22,-79,1
27,-73,1
195,176,0
-40,13,2
171,191,0
180,173,0
-45,34,2
179,170,0
-43,37,2
-52,19,2
177,152,0
182,172,0
174,168,0
161,172,0
189,169,0
-66,14,2
-69,22,2
176,168,0
174,171,0
146,167,0
7,-77,1
186,171,0
-43,23,2
-48,14,2
11,-88,1
185,172,0
17,-76,1
29,-82,1
29,-57,1
-45,2,2
21,-56,1
186,156,0
-53,10,2
189,155,0
-40,32,2
176,171,0
188,139,0
-52,25,2
173,168,0
182,172,0
176,152,0
15,-71,1
19,-79,1
-61,24,2
155,174,0
181,164,0
176,167,0
189,154,0
28,-59,1
18,-65,1
183,167,0
176,162,0
170,180,0
-47,14,2
-57,25,2
195,155,0
-32,19,2
-38,18,2
189,161,0
178,173,0
164,166,0
-48,17,2
11,-86,1
-47,10,2
-66,14,2
-48,4,2
165,183,0
-40,27,2
184,165,0
-55,18,2
-55,33,2
-61,23,2
-33,26,2
-33,22,2
14,-79,1
174,174,0
-66,21,2
9,-77,1
11,-90,1
-46,6,2
28,-88,1
-47,28,2
-52,26,2
28,-68,1
199,175,0
29,-86,1
24,-86,1
-67,13,2
180,194,0
-39,7,2
158,165,0
24,-62,1
-57,17,2
-2,-93,1
-58,15,2
183,175,0
192,182,0
26,-70,1
9,-82,1
-46,15,2
154,181,0
-60,6,2
-46,16,2
175,192,0
117,15,2
-49,46,2
42,-80,1
181,167,0
-62,12,2
17,-70,1
7,-74,1
-48,31,2
11,-62,1
10,-77,1
-58,17,2
179,183,0
32,-94,1
196,171,0
-64,7,2
-47,19,2
168,178,0
177,178,0
182,176,0
-47,22,2
-53,23,2
42,-72,1
182,160,0
-47,33,2
187,182,0
24,-73,1
179,186,0
26,-93,1
185,165,0
180,183,0
184,173,0
27,-83,1
28,-95,1
7,-78,1
33,-88,1
15,-83,1
-45,17,2
11,-61,1
169,161,0
-55,6,2
-55,20,2
32,-91,1
26,-89,1
181,169,0
11,-71,1
185,177,0
179,186,0
-60,25,2
185,175,0
13,-76,1
185,158,0
-62,17,2
165,168,0
17,-75,1
5,-87,1
-35,24,2
-59,13,2
172,181,0
-67,18,2
8,-90,1
10,-74,1
188,159,0
178,163,0
-50,22,2
13,-83,1
-50,29,2
-53,12,2
163,171,0
34,-81,1
25,-65,1
-59,23,2
15,-87,1
17,-86,1
-53,13,2
177,169,0
-46,18,2
176,180,0
-34,29,2
7,-71,1
-70,16,2
-70,12,2
177,186,0
-33,25,2
24,-66,1
25,-84,1
-40,14,2
-55,22,2
-49,25,2
196,182,0
31,-85,1
175,164,0
20,-98,1
16,-83,1
156,159,0
199,164,0
-56,3,2
194,167,0
197,184,0
18,-81,1
17,-81,1
183,165,0
-64,22,2
-40,44,2
-69,32,2
30,-89,1
17,-74,1
188,152,0
17,-74,1
-52,15,2
194,169,0
-53,10,2
187,165,0
-29,20,2
188,177,0
31,-70,1
37,-78,1
6,-85,1
-66,24,2
-49,15,2
164,188,0
-50,16,2
-45,22,2
185,155,0
-66,11,2
9,-91,1
168,179,0
-41,-1,2
178,180,0
-49,15,2
24,-75,1
-64,22,2
178,162,0
43,-89,1
-69,28,2
-57,31,2
-48,39,2
-48,25,2
12,-70,1
161,183,0
17,-86,1
-41,24,2
164,180,0
20,-88,1
-67,2,2
42,-67,1
-39,5,2
11,-80,1
13,-67,1
26,-74,1
-50,11,2
-48,21,2
19,-93,1
25,-101,1
186,171,0
21,-81,1
-40,17,2
177,166,0
-49,27,2
158,173,0
31,-56,1
178,154,0
-48,0,2
174,190,0
25,-93,1
-46,24,2
-43,26,2
13,-77,1
182,163,0
32,-73,1
-42,15,2
-53,32,2
192,180,0
169,197,0
-32,38,2
40,-65,1
178,160,0
-48,38,2
27,-82,1
166,192,0
32,-50,1
-32,12,2
-47,11,2
181,166,0
20,-79,1
-67,36,2
15,-83,1
179,158,0
31,-76,1
179,172,0
-40,27,2
-57,9,2
8,-71,1
176,168,0
21,-97,1
-58,14,2
-64,24,2
-69,11,2
38,-82,1
-50,14,2
183,165,0
180,167,0
183,170,0
153,176,0
18,-77,1
-44,1,2
-56,32,2
30,-96,1
23,-97,1
-49,16,2
174,172,0
-48,31,2
-56,6,2
30,-82,1
-55,18,2
178,176,0
-45,21,2
-59,15,2
179,167,0
14,-74,1
-46,13,2
23,-64,1
-60,20,2
187,178,0
4,-81,1
23,-85,1
13,-71,1
190,165,0
-43,3,2
-50,15,2
172,172,0
-44,12,2
-47,15,2
-53,27,2
173,185,0
15,-72,1
186,168,0
173,168,0
28,-74,1
32,-89,1
-54,38,2
33,-61,1
10,-72,1
-30,9,2
179,171,0
178,170,0
188,182,0
-62,27,2
-52,13,2
172,172,0
-51,22,2
26,-74,1
172,151,0
23,-51,1
40,-96,1
12,-77,1
12,-68,1
177,169,0
-68,15,2
-68,-1,2
-22,5,2
177,171,0
96,18,2
-53,41,2
-48,27,2
171,185,0
189,168,0
1,-67,1
-38,24,2
186,169,0
-35,29,2
-46,33,2
22,-76,1
175,160,0
14,-72,1
11,-75,1
178,171,0
164,161,0
-61,24,2
188,182,0
188,170,0
27,-89,1
165,170,0
-37,23,2
176,181,0
176,173,0
164,171,0
27,-94,1
180,179,0
-44,14,2
33,-72,1
29,-86,1
178,158,0
188,160,0
183,153,0
184,160,0
-53,15,2
188,162,0
186,165,0
18,-80,1
-52,21,2
181,169,0
181,181,0
18,-90,1
176,177,0
-47,20,2
-58,21,2
170,167,0
27,-68,1
166,181,0
29,-85,1
37,-70,1
20,-91,1
-32,29,2
-34,20,2
158,167,0
-56,32,2
35,-93,1
-52,-2,2
20,-80,1
23,-77,1
-50,-2,2
25,-89,1
-37,-6,2
21,-85,1
6,-76,1
16,-74,1
29,-70,1
-51,18,2
188,164,0
187,178,0
11,-73,1
-61,23,2
