X,Y,GRUP
15,-74,1
-43,28,2
-45,5,2
20,-96,1
33,-85,1
-147,-107,3
-42,18,2
-45,12,2
21,-83,1
-53,26,2
-48,20,2
-141,-106,3
5,-72,1
-47,-8,2
186,172,0
-147,-105,3
158,146,0
179,169,0
177,176,0
-143,-91,3
-145,-92,3
17,-69,1
-41,25,2
-46,14,2
182,157,0
-152,-95,3
-71,10,2
-146,-89,3
154,159,0
-142,-109,3
-151,-101,3
175,192,0
-160,-97,3
-137,-94,3
22,-61,1
15,-54,1
-175,-81,3
-60,26,2
-158,-87,3
-164,-96,3
6,-85,1
37,-79,1
27,-65,1
-156,-79,3
174,157,0
14,-81,1
-53,21,2
175,170,0
-155,-109,3
-143,-109,3
195,168,0
12,-79,1
174,169,0
190,189,0
21,-82,1
-56,9,2
184,172,0
5,-71,1
-53,26,2
173,164,0
18,-82,1
198,168,0
-143,-99,3
-158,-95,3
-55,11,2
-145,-106,3
-41,25,2
-45,8,2
-143,-116,3
-148,-94,3
167,192,0
-58,21,2
-135,-96,3
7,-80,1
186,169,0
-46,26,2
178,167,0
165,158,0
-52,17,2
6,-70,1
-167,-90,3
191,167,0
28,-83,1
175,160,0
27,-76,1
181,181,0
22,-75,1
-142,-105,3
179,164,0
14,-81,1
35,-66,1
187,168,0
-66,17,2
13,-77,1
-60,20,2
171,176,0
182,156,0
-57,26,2
27,-52,1
173,197,0
-138,-97,3
-54,13,2
178,147,0
-47,16,2
-55,31,2
20,-82,1
192,171,0
-45,24,2
172,173,0
182,173,0
13,-70,1
166,175,0
18,-75,1
42,-66,1
-59,5,2
192,154,0
17,-89,1
36,-73,1
-157,-101,3
-141,-96,3
192,172,0
177,169,0
193,183,0
12,-64,1
27,-70,1
10,-80,1
-161,-98,3
165,166,0
167,164,0
-178,-102,3
-153,-90,3
-158,-106,3
-9,-77,1
180,175,0
-153,-105,3
180,162,0
-66,18,2
14,-90,1
0,-77,1
-30,12,2
-49,4,2
-55,32,2
11,-101,1
-38,23,2
175,181,0
-147,-88,3
-54,25,2
26,-76,1
-53,31,2
-135,-96,3
196,171,0
162,169,0
170,169,0
-140,-88,3
19,-96,1
-139,-118,3
179,159,0
186,169,0
-150,-92,3
188,181,0
23,-85,1
160,163,0
-55,10,2
21,-65,1
30,-83,1
193,180,0
152,184,0
193,173,0
31,-78,1
14,-79,1
-43,6,2
1,-75,1
164,154,0
30,-86,1
177,172,0
-44,37,2
-31,21,2
-53,33,2
-150,-101,3
-38,7,2
177,179,0
-142,-84,3
34,-71,1
169,179,0
-44,30,2
20,-73,1
-58,27,2
-138,-97,3
-51,-2,2
27,-75,1
-39,27,2
-169,-97,3
172,178,0
-140,-94,3
185,165,0
-40,25,2
21,-78,1
-55,16,2
190,172,0
163,163,0
172,178,0
-44,30,2
-40,42,2
39,-79,1
-50,9,2
-158,-99,3
184,158,0
159,171,0
183,164,0
24,-63,1
-152,-104,3
10,-91,1
-67,17,2
-159,-95,3
171,176,0
-60,19,2
-45,17,2
-37,10,2
-133,-103,3
-162,-115,3
-140,-89,3
186,174,0
33,-98,1
169,174,0
171,154,0
-158,-97,3
-49,11,2
-43,47,2
183,175,0
-44,3,2
-59,18,2
21,-55,1
-141,-106,3
14,-78,1
173,170,0
5,-93,1
-170,-120,3
18,-78,1
-147,-99,3
22,-98,1
8,-81,1
-51,29,2
186,185,0
-44,19,2
173,185,0
17,-65,1
-60,17,2
13,-71,1
-44,23,2
-166,-97,3
-35,38,2
14,-80,1
-51,19,2
183,162,0
-143,-113,3
160,160,0
169,170,0
159,161,0
-58,35,2
-143,-106,3
-59,42,2
-160,-101,3
11,-77,1
-60,17,2
194,151,0
-50,19,2
-143,-92,3
-61,21,2
180,159,0
-160,-119,3
192,181,0
-55,7,2
176,170,0
-68,11,2
179,168,0
25,-81,1
168,177,0
4,-88,1
38,-89,1
174,163,0
177,178,0
177,174,0
24,-80,1
186,176,0
-37,26,2
169,179,0
-57,32,2
-166,-103,3
-36,10,2
-141,-97,3
-147,-100,3
185,163,0
-149,-120,3
31,-72,1
-59,19,2
-156,-102,3
194,183,0
15,-71,1
187,181,0
197,173,0
-153,-107,3
-67,32,2
-36,20,2
183,176,0
189,177,0
-167,-100,3
-154,-104,3
12,-87,1
-62,-1,2
167,175,0
30,-81,1
195,167,0
-143,-106,3
15,-70,1
164,163,0
29,-90,1
169,160,0
-42,27,2
-56,20,2
-162,-106,3
-161,-91,3
-152,-106,3
34,-74,1
-54,23,2
24,-84,1
-43,1,2
-158,-91,3
-165,-116,3
176,172,0
170,188,0
-58,-9,2
-145,-98,3
-51,5,2
-1,-86,1
17,-75,1
-74,9,2
160,161,0
25,-88,1
-146,-104,3
195,186,0
180,191,0
-60,15,2
9,-80,1
185,180,0
-161,-96,3
186,175,0
-61,19,2
7,-75,1
-43,24,2
-160,-103,3
-57,8,2
14,-72,1
27,-106,1
6,-78,1
187,169,0
14,-74,1
18,-85,1
-128,-94,3
14,-84,1
2,-71,1
18,-93,1
-66,11,2
193,174,0
23,-65,1
-157,-100,3
23,-65,1
174,160,0
15,-99,1
15,-70,1
-154,-106,3
-160,-92,3
20,-70,1
-52,34,2
-154,-97,3
170,173,0
166,172,0
24,-68,1
-55,35,2
9,-87,1
7,-79,1
-146,-107,3
-157,-88,3
173,174,0
-149,-90,3
8,-65,1
181,172,0
-140,-107,3
-40,6,2
-35,28,2
182,164,0
188,163,0
18,-86,1
18,-67,1
-50,29,2
18,-60,1
185,176,0
20,-72,1
-38,17,2
181,167,0
-47,9,2
20,-93,1
-39,22,2
-157,-99,3
-44,10,2
-57,38,2
-61,14,2
12,-88,1
-37,23,2
27,-81,1
-37,24,2
-143,-120,3
-48,44,2
-156,-99,3
-139,-102,3
-64,7,2
175,185,0
-154,-90,3
-47,18,2
12,-78,1
199,167,0
25,-87,1
-150,-101,3
-39,10,2
-152,-100,3
176,170,0
15,-91,1
-50,32,2
-58,34,2
-144,-91,3
179,169,0
-53,44,2
24,-79,1
180,155,0
10,-70,1
-53,9,2
-2,-81,1
8,-76,1
-57,12,2
-148,-96,3
-164,-105,3
17,-74,1
180,162,0
-51,37,2
-45,26,2
12,-75,1
-56,23,2
184,156,0
25,-87,1
5,-90,1
160,169,0
185,164,0
31,-91,1
-50,13,2
-145,-116,3
11,-88,1
195,180,0
-129,-105,3
26,-74,1
12,-64,1
1,-69,1
-44,37,2
174,170,0
-53,16,2
12,-80,1
-153,-108,3
-152,-99,3
-144,-106,3
187,155,0
-41,33,2
-164,-107,3
-156,-111,3
176,179,0
-139,-76,3
-157,-98,3
196,162,0
-32,33,2
-144,-118,3
17,-87,1
190,166,0
8,-57,1
26,-70,1
176,174,0
28,-91,1
20,-86,1
-148,-116,3
170,176,0
28,-75,1
-50,33,2
22,-72,1
16,-70,1
-33,13,2
30,-79,1
38,-82,1
-146,-102,3
186,169,0
168,188,0
177,191,0
-140,-103,3
-136,-104,3
-45,4,2
-168,-108,3
180,171,0
195,161,0
-42,32,2
-135,-97,3
181,157,0
174,169,0
-162,-93,3
22,-73,1
-55,19,2
-43,44,2
172,169,0
-145,-85,3
10,-86,1
12,-80,1
-55,23,2
180,176,0
7,-92,1
-145,-102,3
156,185,0
186,181,0
-47,5,2
-152,-87,3
169,169,0
-144,-89,3
-138,-77,3
190,161,0
-149,-87,3
14,-69,1
6,-86,1
-149,-104,3
24,-62,1
-141,-93,3
171,161,0
-155,-109,3
185,149,0
-52,23,2
21,-72,1
184,149,0
-150,-107,3
-145,-112,3
19,-34,1
-165,-105,3
-39,11,2
-138,-98,3
31,-69,1
185,168,0
20,-96,1
191,165,0
-141,-108,3
14,-63,1
-144,-101,3
22,-88,1
176,185,0
184,166,0
-37,24,2
-160,-76,3
-142,-119,3
33,-79,1
-59,20,2
192,184,0
-138,-96,3
-63,18,2
-79,17,2
157,169,0
-39,37,2
22,-72,1
175,198,0
18,-65,1
23,-103,1
183,172,0
-43,16,2
182,173,0
-165,-100,3
-145,-106,3
-128,-112,3
-172,-100,3
-147,-118,3
26,-104,1
21,-73,1
178,141,0
39,-73,1
-146,-81,3
12,-73,1
30,-72,1
178,176,0
-152,-87,3
-34,18,2
17,-93,1
6,-86,1
18,-92,1
153,174,0
182,176,0
174,172,0
-174,-93,3
179,167,0
18,-70,1
13,-77,1
-52,18,2
194,175,0
167,165,0
-40,26,2
-146,-115,3
25,-69,1
-159,-97,3
-152,-93,3
-50,22,2
20,-79,1
-42,7,2
174,168,0
-159,-104,3
168,150,0
-49,23,2
-49,17,2
-52,24,2
-46,21,2
167,176,0
-164,-100,3
-142,-101,3
-35,15,2
53,-99,1
-136,-100,3
-149,-84,3
-147,-92,3
-151,-102,3
-151,-98,3
-52,10,2
-146,-109,3
-166,-96,3
-142,-92,3
-54,25,2
-153,-102,3
191,165,0
187,160,0
29,-78,1
14,-87,1
-158,-104,3
177,169,0
39,-77,1
-150,-92,3
174,168,0
-135,-106,3
167,161,0
165,176,0
14,-94,1
190,160,0
-142,-108,3
-41,29,2
-47,11,2
179,167,0
24,-95,1
-53,27,2
-135,-76,3
171,172,0
27,-88,1
170,161,0
11,-88,1
-145,-95,3
22,-93,1
-133,-106,3
-147,-95,3
-136,-100,3
-154,-101,3
38,-85,1
27,-102,1
185,178,0
181,179,0
-46,20,2
184,170,0
192,168,0
-52,38,2
-66,18,2
189,183,0
188,173,0
-62,7,2
13,-97,1
3,-79,1
-160,-110,3
19,-74,1
199,171,0
-53,10,2
180,174,0
-142,-97,3
-153,-86,3
17,-78,1
20,-76,1
-160,-95,3
-164,-109,3
23,-87,1
-160,-98,3
-169,-87,3
184,173,0
184,168,0
-56,19,2
-54,-4,2
22,-87,1
11,-62,1
17,-87,1
24,-89,1
-44,20,2
-38,26,2
-157,-87,3
42,-65,1
-38,30,2
171,167,0
20,-78,1
-36,-5,2
-151,-70,3
-36,6,2
172,176,0
-64,28,2
-151,-86,3
25,-83,1
-151,-116,3
168,156,0
-63,26,2
0,-65,1
174,161,0
-140,-86,3
-163,-94,3
-43,4,2
-141,-78,3
-152,-101,3
167,169,0
-56,36,2
29,-72,1
-148,-107,3
-39,32,2
23,-98,1
-43,24,2
-38,6,2
-39,38,2
-46,22,2
10,-95,1
148,156,0
-39,24,2
187,170,0
19,-91,1
179,193,0
-37,5,2
-69,36,2
-174,-96,3
-52,34,2
173,186,0
-153,-122,3
-42,25,2
-151,-104,3
164,180,0
-159,-107,3
31,-73,1
-60,11,2
-147,-98,3
-41,16,2
38,-65,1
17,-78,1
172,192,0
185,178,0
42,-80,1
-157,-94,3
-172,-100,3
186,181,0
176,138,0
-47,31,2
-151,-96,3
-55,12,2
-56,29,2
193,174,0
-49,12,2
184,182,0
13,-80,1
187,161,0
-55,22,2
-143,-111,3
-148,-118,3
-153,-86,3
149,150,0
198,162,0
-57,25,2
10,-78,1
-47,33,2
-56,33,2
186,163,0
-154,-111,3
20,-73,1
-49,2,2
183,167,0
190,180,0
194,171,0
180,181,0
-55,-3,2
189,171,0
23,-87,1
188,174,0
-135,-74,3
-161,-93,3
33,-76,1
-63,23,2
-59,-4,2
167,156,0
-158,-107,3
190,180,0
-52,4,2
-143,-104,3
-38,27,2
-62,23,2
-154,-108,3
18,-102,1
34,-93,1
-145,-98,3
40,-90,1
14,-87,1
-34,18,2
-48,6,2
178,177,0
-47,17,2
-45,18,2
25,-98,1
-40,28,2
-156,-90,3
189,197,0
33,-87,1
-146,-108,3
-140,-100,3
20,-81,1
41,-63,1
22,-79,1
-61,24,2
172,152,0
-59,26,2
179,184,0
-148,-94,3
-155,-106,3
23,-70,1
180,170,0
8,-86,1
178,172,0
-159,-90,3
-145,-95,3
173,182,0
-145,-106,3
-156,-113,3
-154,-96,3
-150,-95,3
-41,31,2
41,-85,1
175,180,0
186,172,0
178,175,0
-145,-91,3
-159,-98,3
183,169,0
186,177,0
173,179,0
-142,-83,3
-40,21,2
31,-70,1
13,-80,1
2,-87,1
12,-99,1
-153,-107,3
-148,-100,3
-139,-84,3
-162,-88,3
-59,32,2
191,158,0
-141,-115,3
177,176,0
-158,-91,3
176,163,0
185,178,0
184,192,0
3,-85,1
-147,-125,3
-135,-110,3
15,-63,1
-156,-105,3
28,-87,1
197,164,0
-62,30,2
13,-80,1
-38,-7,2
182,173,0
-51,8,2
-151,-87,3
38,-73,1
-163,-98,3
-47,14,2
-136,-103,3
5,-86,1
42,-78,1
-165,-91,3
19,-88,1
-150,-105,3
-49,16,2
184,174,0
178,167,0
-43,20,2
-161,-94,3
22,-61,1
22,-68,1
-57,2,2
196,166,0
-159,-110,3
164,29,2
-150,-93,3
-49,29,2
-55,20,2
12,-78,1
-153,-94,3
14,-79,1
178,167,0
14,-81,1
26,-81,1
-58,25,2
-63,14,2
28,-73,1
179,168,0
187,185,0
26,-98,1
189,157,0
182,166,0
163,161,0
197,165,0
181,184,0
-54,27,2
-166,-108,3
-69,33,2
-68,31,2
171,174,0
179,169,0
19,-92,1
-157,-101,3
180,173,0
192,181,0
191,164,0
-58,25,2
-46,20,2
26,-77,1
-164,-80,3
9,-83,1
173,162,0
-154,-106,3
177,179,0
11,-105,1
158,160,0
-157,-95,3
-31,23,2
-36,28,2
13,-82,1
-61,23,2
1,-68,1
188,161,0
-41,18,2
-146,-104,3
199,180,0
12,-96,1
-63,26,2
-52,11,2
-151,-97,3
23,-84,1
10,-82,1
175,168,0
19,-82,1
184,181,0
182,188,0
27,-90,1
-52,25,2
-153,-90,3
-46,20,2
13,-82,1
-47,30,2
180,158,0
-54,22,2
21,-94,1
-56,17,2
22,-75,1
-44,18,2
13,-90,1
-2,-72,1
19,-83,1
10,-73,1
-51,26,2
-162,-114,3
171,157,0
182,169,0
-30,24,2
-155,-103,3
173,163,0
-156,-97,3
33,-66,1
196,170,0
-146,-107,3
30,-84,1
27,-93,1
-65,9,2
-50,11,2
-55,36,2
-147,-124,3
-44,21,2
32,-86,1
-56,24,2
194,158,0
-49,4,2
-41,16,2
-131,-105,3
-157,-99,3
191,177,0
179,183,0
-52,17,2
-149,-89,3
-159,-93,3
173,156,0
-72,35,2
-157,-98,3
-148,-109,3
-154,-106,3
21,-99,1
30,-81,1
-162,-86,3
31,-91,1
-151,-98,3
177,157,0
-154,-101,3
-49,12,2
170,172,0
-33,25,2
180,179,0
26,-71,1
5,-80,1
174,176,0
189,177,0
30,-75,1
20,-85,1
6,-68,1
-50,156,0
-140,-106,3
-58,14,2
-52,22,2
-57,29,2
27,-93,1
43,-74,1
-41,39,2
-148,-116,3
173,178,0
-32,24,2
-153,-96,3
-41,22,2
-57,14,2
175,176,0
28,-82,1
181,154,0
194,189,0
-157,-95,3
-155,-105,3
-42,23,2
19,-59,1
22,-94,1
-141,-124,3
-56,23,2
-52,0,2
-151,-120,3
-156,-96,3
-168,-104,3
29,-54,1
18,-83,1
186,161,0
-40,16,2
186,172,0
-143,-88,3
-147,-101,3
-139,-105,3
-43,18,2
-160,-105,3
33,-96,1
-159,-110,3
-137,-83,3
-139,-98,3
-163,-102,3
-57,27,2
-47,18,2
186,157,0
12,-85,1
13,68,1
18,-85,1
-155,-104,3
-142,-88,3
-31,19,2
30,-72,1
-55,16,2
-150,-106,3
-57,18,2
17,-78,1
22,-78,1
-152,-88,3
23,-74,1
188,158,0
176,163,0
-91,20,2
24,-63,1
-33,9,2
-61,18,2
24,-114,1
188,174,0
-152,-107,3
-40,18,2
-58,32,2
20,-83,1
-57,2,2
25,-61,1
9,-88,1
-69,16,2
179,174,0
178,176,0
176,160,0
-134,-105,3
-162,-103,3
-53,36,2
4,-95,1
176,171,0
44,-82,1
179,160,0
173,181,0
171,173,0
30,-96,1
-43,7,2
24,-68,1
-138,-106,3
-54,9,2
-56,17,2
182,154,0
-134,-94,3
180,171,0
-161,-101,3
-144,-96,3
-43,5,2
191,178,0
-153,-108,3
177,174,0
183,159,0
-127,-112,3
37,-86,1
-154,-93,3
-157,-97,3
25,-76,1
-156,-107,3
-154,-114,3
-46,12,2
159,171,0
-59,32,2
3,-80,1
32,-76,1
13,-90,1
189,166,0
-158,-102,3
-170,-113,3
-143,-94,3
16,-75,1
16,-62,1
-51,18,2
-163,-93,3
-147,-104,3
163,174,0
25,-85,1
162,172,0
17,-73,1
22,-78,1
-42,10,2
-163,-119,3
-31,18,2
-149,-105,3
-158,-99,3
24,-88,1
-119,-92,3
-150,-107,3
-156,-113,3
23,-59,1
184,156,0
13,-74,1
10,-69,1
175,169,0
-53,19,2
7,-74,1
-149,-90,3
-57,18,2
8,-80,1
-148,-99,3
-140,-86,3
27,-88,1
-57,26,2
-41,12,2
-45,40,2
-52,14,2
24,-91,1
13,-76,1
-142,-106,3
-39,24,2
-41,26,2
192,163,0
-46,20,2
-57,25,2
182,169,0
-44,-3,2
173,164,0
-154,-105,3
-162,-103,3
-157,-98,3
-177,-97,3
-161,-111,3
-31,15,2
-127,-104,3
-63,17,2
179,191,0
22,-88,1
-60,26,2
-49,14,2
194,186,0
16,-80,1
177,171,0
21,-91,1
36,-90,1
20,-88,1
171,170,0
36,-93,1
-148,-93,3
-157,-109,3
-161,-100,3
-146,-109,3
21,-79,1
182,168,0
14,-88,1
-45,9,2
10,-62,1
-62,2,2
-40,32,2
173,171,0
184,178,0
-142,-95,3
-150,-95,3
-134,-97,3
26,-76,1
-63,40,2
-47,26,2
-51,24,2
5,-70,1
-47,13,2
17,-71,1
11,-73,1
-56,24,2
172,166,0
180,177,0
-50,20,2
-34,16,2
175,176,0
-62,17,2
28,-68,1
-56,14,2
-54,11,2
4,-79,1
-162,-103,3
42,-84,1
-167,-107,3
182,153,0
9,-82,1
-51,20,2
-29,20,2
-156,-104,3
41,-93,1
184,165,0
3,-81,1
176,167,0
-150,-109,3
183,181,0
12,-68,1
22,-97,1
186,157,0
23,-83,1
-159,-96,3
-154,-84,3
-153,-105,3
-141,-91,3
188,161,0
16,-77,1
34,-85,1
-165,-99,3
171,175,0
-149,-106,3
-50,8,2
23,-81,1
-140,-111,3
-166,-98,3
-61,4,2
-36,32,2
178,169,0
165,173,0
168,172,0
-44,21,2
-140,-91,3
34,-58,1
-154,-99,3
182,156,0
-39,13,2
-55,7,2
28,-75,1
-135,-100,3
-51,4,2
15,-84,1
171,173,0
192,166,0
-133,-99,3
167,163,0
-66,8,2
21,-80,1
177,176,0
25,-74,1
17,-99,1
-153,-106,3
-49,15,2
168,170,0
-48,16,2
181,174,0
-61,-4,2
-160,-114,3
24,-85,1
15,-75,1
-149,-99,3
-156,-100,3
-150,-121,3
15,-78,1
-48,15,2
175,170,0
32,-83,1
-131,-107,3
185,184,0
172,173,0
-31,13,2
-45,22,2
173,181,0
26,-88,1
3,-94,1
-54,22,2
177,173,0
-138,-108,3
38,-78,1
-155,-99,3
-59,23,2
1,-67,1
170,175,0
-38,28,2
-63,30,2
13,-72,1
29,-89,1
169,171,0
-165,-119,3
21,-69,1
-65,15,2
-48,23,2
-154,-111,3
16,-71,1
-55,19,2
170,192,0
-45,36,2
179,162,0
178,184,0
-147,-107,3
46,-79,1
9,-83,1
22,-99,1
-164,-94,3
3,-79,1
-147,-103,3
168,172,0
-70,32,2
173,170,0
-153,-92,3
-151,-111,3
-36,17,2
173,175,0
-63,25,2
1,-69,1
-164,-110,3
187,190,0
-57,16,2
164,176,0
-144,-87,3
-150,-92,3
179,179,0
178,176,0
181,181,0
182,158,0
-150,-104,3
-49,21,2
-133,-95,3
27,-78,1
-54,24,2
30,-80,1
-151,-107,3
-57,9,2
-49,13,2
-65,29,2
-43,3,2
47,-83,1
-57,11,2
13,-83,1
33,-84,1
195,173,0
196,173,0
190,167,0
179,164,0
-159,-101,3
-141,-91,3
-39,26,2
186,167,0
25,-94,1
-68,17,2
-160,-100,3
-50,13,2
-156,-108,3
-141,-101,3
-139,-109,3
-145,-91,3
-44,39,2
-52,24,2
175,162,0
-53,14,2
-60,19,2
-37,8,2
26,-84,1
160,175,0
-155,-100,3
24,-73,1
-48,28,2
193,159,0
17,-84,1
-141,-85,3
-56,23,2
20,-72,1
8,-80,1
18,-75,1
-65,30,2
176,182,0
-65,16,2
-156,-98,3
-142,-95,3
10,-90,1
160,190,0
15,-90,1
170,177,0
165,165,0
-153,-110,3
174,173,0
19,-82,1
175,171,0
-39,20,2
-42,11,2
-151,-105,3
8,-92,1
22,-56,1
-6,-68,1
-34,31,2
40,-76,1
-59,31,2
-140,-113,3
164,168,0
28,-92,1
-152,-98,3
-168,-91,3
27,-76,1
-76,17,2
-57,10,2
10,-64,1
-161,-110,3
188,164,0
-147,-91,3
166,169,0
33,-90,1
-147,-108,3
-55,9,2
17,-78,1
6,-94,1
-44,13,2
185,182,0
183,152,0
165,175,0
184,167,0
-134,-96,3
33,-108,1
181,188,0
187,170,0
-133,-107,3
173,186,0
12,-104,1
24,-70,1
25,-81,1
-136,-93,3
188,173,0
15,-72,1
-63,18,2
6,-59,1
-37,9,2
25,-73,1
-54,26,2
164,162,0
17,-84,1
18,-53,1
-46,26,2
37,-80,1
-165,-103,3
-155,-116,3
0,-59,1
178,173,0
-43,15,2
187,166,0
8,-68,1
175,177,0
178,163,0
-145,-89,3
187,181,0
5,-72,1
23,-72,1
32,-81,1
-152,-90,3
-38,23,2
14,-92,1
-55,25,2
-48,39,2
-158,-104,3
5,-78,1
-166,-84,3
175,175,0
-144,-97,3
167,159,0
-45,19,2
-53,33,2
-155,-106,3
-51,3,2
-55,7,2
6,-71,1
17,-94,1
25,-91,1
12,-90,1
-41,21,2
-148,-94,3
-138,-122,3
-61,24,2
-62,23,2
171,160,0
172,174,0
181,171,0
14,-88,1
23,-79,1
181,185,0
13,-82,1
175,151,0
-157,-102,3
-52,18,2
-56,11,2
169,163,0
24,-92,1
197,162,0
27,-73,1
-45,20,2
165,163,0
-138,-94,3
175,179,0
-164,-103,3
-44,15,2
-145,-110,3
177,171,0
186,165,0
31,-68,1
-169,-111,3
-143,-94,3
-40,22,2
170,172,0
157,160,0
32,-92,1
-146,-95,3
18,-86,1
31,-94,1
-169,-96,3
-39,32,2
-46,28,2
189,176,0
22,-68,1
-51,26,2
-124,-93,3
28,-84,1
158,143,0
-154,-103,3
-151,-84,3
16,-70,1
34,-88,1
-147,-112,3
-49,22,2
177,188,0
10,-72,1
-165,-91,3
23,-85,1
28,-63,1
189,160,0
-54,22,2
184,166,0
174,180,0
21,-66,1
16,-75,1
-156,-90,3
-40,12,2
172,141,0
-151,-103,3
177,167,0
-137,-100,3
-153,-94,3
-149,-80,3
13,-76,1
16,-82,1
167,171,0
-61,8,2
-149,-113,3
-52,20,2
19,-73,1
-32,13,2
192,171,0
-36,17,2
-137,-95,3
1,-79,1
173,171,0
17,-88,1
18,-84,1
179,173,0
174,193,0
-2,-94,1
-47,37,2
29,-83,1
-56,31,2
16,-73,1
-48,26,2
-59,32,2
11,-86,1
-142,-97,3
7,-90,1
-33,18,2
-137,-95,3
-53,6,2
-66,22,2
-143,-95,3
-61,19,2
-70,22,2
16,-86,1
173,156,0
-137,-89,3
182,176,0
-37,29,2
-158,-106,3
-160,-104,3
5,-79,1
-132,-97,3
166,184,0
179,158,0
179,169,0
175,157,0
22,-78,1
-47,30,2
-51,17,2
-38,26,2
-151,-92,3
185,147,0
184,163,0
7,-69,1
161,172,0
-45,27,2
-150,-86,3
173,156,0
-42,20,2
-162,-109,3
-144,-106,3
5,-79,1
177,177,0
-136,-122,3
20,-100,1
13,-102,1
-132,-100,3
-50,21,2
-140,-102,3
-40,10,2
165,187,0
12,-85,1
-69,4,2
195,187,0
26,-106,1
166,183,0
3,-91,1
-149,-99,3
-142,-90,3
173,161,0
-136,-98,3
32,-73,1
-137,-125,3
-59,32,2
11,-93,1
-51,12,2
23,-80,1
-63,15,2
-148,-101,3
20,-73,1
176,150,0
189,171,0
9,-65,1
-141,-108,3
29,-85,1
-150,-90,3
184,169,0
32,-73,1
-156,-102,3
-146,-90,3
-57,9,2
19,-92,1
186,170,0
23,-59,1
174,177,0
-148,-106,3
-149,-92,3
-146,-101,3
15,-90,1
-136,-95,3
-37,11,2
35,-77,1
182,165,0
193,168,0
-41,40,2
-152,-92,3
-153,-76,3
-44,32,2
-148,-101,3
12,-53,1
172,164,0
194,168,0
-57,14,2
-152,-112,3
188,180,0
-46,22,2
26,-89,1
12,-89,1
40,-76,1
30,-83,1
-49,27,2
-57,36,2
28,-60,1
40,-86,1
-158,-103,3
-45,18,2
191,156,0
-71,30,2
20,-60,1
163,164,0
174,182,0
25,-78,1
170,172,0
177,176,0
-144,-101,3
-140,-95,3
-51,22,2
189,153,0
-141,-114,3
-54,12,2
27,-99,1
182,170,0
17,-93,1
-46,8,2
172,176,0
-42,28,2
170,180,0
170,168,0
16,-70,1
-54,21,2
-66,11,2
169,165,0
-162,-106,3
-134,-95,3
-35,22,2
19,-83,1
-151,-89,3
-165,-103,3
-139,-100,3
-145,-104,3
192,184,0
25,-91,1
-156,-120,3
35,-104,1
28,-87,1
20,-67,1
178,177,0
-150,-97,3
188,172,0
-156,-88,3
-144,-99,3
182,174,0
-151,-103,3
10,-83,1
-53,25,2
183,160,0
174,155,0
-148,-112,3
193,183,0
-62,25,2
-158,-106,3
189,185,0
33,-77,1
186,171,0
-58,21,2
12,-73,1
25,-83,1
-45,22,2
-163,-91,3
-48,9,2
14,-80,1
26,-80,1
24,-78,1
26,-65,1
-134,-98,3
-170,-103,3
173,160,0
-40,12,2
-162,-109,3
-57,19,2
-49,5,2
182,166,0
-50,29,2
-47,12,2
-55,31,2
-127,-99,3
10,-86,1
-141,-91,3
-55,28,2
189,167,0
-154,-94,3
192,175,0
-52,15,2
-38,15,2
164,182,0
-153,-116,3
13,-103,1
-142,-87,3
197,167,0
-162,-93,3
-162,-105,3
178,160,0
-151,-101,3
19,-65,1
8,-78,1
42,-82,1
-48,32,2
20,-79,1
-65,16,2
181,166,0
191,161,0
186,171,0
-155,-114,3
-146,-109,3
14,-92,1
31,-61,1
164,182,0
14,-59,1
-151,-92,3
180,191,0
-152,-115,3
13,-98,1
15,-91,1
-165,-120,3
14,-73,1
167,150,0
-146,-112,3
-146,-112,3
-56,8,2
-52,23,2
173,167,0
186,150,0
183,186,0
21,-85,1
162,158,0
190,160,0
192,152,0
-39,26,2
18,-94,1
192,161,0
11,-68,1
-58,5,2
24,-81,1
-35,49,2
-147,-80,3
196,163,0
12,-89,1
-52,4,2
12,-80,1
-39,12,2
-150,-120,3
-58,1,2
-34,18,2
189,176,0
-147,-99,3
-51,29,2
-147,-93,3
192,148,0
-65,35,2
-33,27,2
179,166,0
181,181,0
30,-70,1
-41,5,2
-47,17,2
168,146,0
-65,19,2
-56,26,2
-159,-95,3
-62,2,2
-155,-87,3
-150,-104,3
180,186,0
-44,10,2
167,180,0
-143,-99,3
-135,-95,3
26,-71,1
193,164,0
-174,-111,3
175,151,0
189,170,0
167,172,0
-46,26,2
173,174,0
20,-85,1
34,-84,1
-68,29,2
167,177,0
149,170,0
-39,21,2
27,-69,1
26,-91,1
186,183,0
-156,-123,3
-167,-87,3
26,-85,1
-50,0,2
7,-78,1
189,170,0
169,161,0
191,157,0
-41,15,2
-149,-109,3
-146,-106,3
-58,13,2
-45,25,2
-42,15,2
-148,-97,3
14,-80,1
167,160,0
17,-75,1
-156,-88,3
193,157,0
-67,25,2
185,166,0
-45,21,2
-56,20,2
11,-75,1
-55,34,2
1,-62,1
179,164,0
164,180,0
-58,18,2
186,174,0
188,182,0
25,-85,1
-146,-88,3
13,-103,1
11,-63,1
186,163,0
28,-82,1
165,163,0
-145,-104,3
164,187,0
-162,-81,3
19,-83,1
-154,-131,3
179,167,0
28,-79,1
171,153,0
193,167,0
197,159,0
176,159,0
-164,-114,3
182,179,0
21,-72,1
26,-67,1
-148,-121,3
-57,37,2
17,-84,1
189,163,0
29,-68,1
187,174,0
194,166,0
