X,Y,GRUP
-174,-168,4
21,-76,1
40,-75,1
-175,-178,4
184,185,0
-173,-166,4
-160,-92,3
-64,-70,5
186,164,0
-171,-162,4
-166,-172,4
-51,-4,2
191,170,0
196,172,0
-164,-170,4
-167,-176,4
37,-73,1
-161,-105,3
-145,-84,3
-139,-107,3
15,-94,1
30,-70,1
19,-67,1
-152,-108,3
165,161,0
-53,5,2
181,165,0
-47,29,2
-158,-96,3
176,181,0
170,178,0
168,167,0
-56,26,2
168,167,0
-133,-98,3
-42,21,2
-163,-96,3
182,163,0
-169,-175,4
-174,-164,4
28,-84,1
-65,-71,5
190,193,0
-72,-81,5
-155,-90,3
-167,-157,4
-49,18,2
174,159,0
180,172,0
-167,-171,4
-85,-75,5
-136,-102,3
-61,-82,5
13,-80,1
-68,-94,5
-156,-103,3
19,-59,1
-42,23,2
-121,-88,3
-169,-169,4
188,160,0
-152,-86,3
-71,-99,5
-66,-97,5
168,175,0
-63,25,2
-62,6,2
-164,-175,4
-52,-5,2
-90,-76,5
-155,-110,3
-172,-164,4
-30,36,2
13,-82,1
-66,22,2
-140,-100,3
-59,-83,5
-158,-95,3
177,168,0
-76,-62,5
-74,-81,5
-164,-171,4
-35,9,2
-162,-93,3
4,-77,1
-158,-104,3
-52,-9,2
186,157,0
-65,-85,5
-144,-85,3
187,156,0
-153,-121,3
5,-76,1
-63,6,2
-165,-178,4
-60,-73,5
-167,-169,4
-53,18,2
2,-89,1
-154,-110,3
41,-73,1
-137,-103,3
-75,-74,5
-57,-89,5
-162,-169,4
43,-69,1
20,-87,1
-78,-77,5
-136,-90,3
31,-71,1
-145,-105,3
-147,-108,3
-177,-173,4
-59,-94,5
-165,-169,4
-156,-87,3
10,-78,1
-146,-104,3
27,-80,1
-161,-89,3
-87,-90,5
-167,-175,4
-36,15,2
14,-75,1
9,-79,1
33,-89,1
-78,-83,5
22,-85,1
-56,-101,5
-176,-160,4
-61,-69,5
-90,-78,5
15,-87,1
-60,-79,5
175,168,0
-142,-92,3
-162,-171,4
-73,19,2
-34,38,2
-168,-174,4
-60,-81,5
179,177,0
43,-79,1
-37,27,2
-149,-112,3
-82,-89,5
7,-78,1
178,178,0
-142,-83,3
-40,33,2
-161,-105,3
-170,-173,4
-144,-87,3
-70,-79,5
-38,20,2
-72,-86,5
27,-79,1
-83,-81,5
-178,-164,4
-148,-85,3
18,-74,1
-174,-173,4
-142,-116,3
-170,-163,4
181,177,0
10,-87,1
-168,-97,3
-35,30,2
-148,-110,3
-146,-102,3
-164,-97,3
-76,-112,5
-40,26,2
-65,27,2
173,175,0
-141,-92,3
-169,-171,4
177,170,0
-167,-161,4
-172,-172,4
175,146,0
178,173,0
-57,13,2
-150,-98,3
-73,-74,5
-93,-82,5
-32,8,2
16,-85,1
-180,-171,4
-57,22,2
-63,-75,5
20,-64,1
-50,-86,5
176,168,0
-175,-167,4
-148,-119,3
12,-73,1
-43,20,2
167,175,0
-172,-171,4
-55,-92,5
-60,-50,5
-69,-74,5
-67,-82,5
-168,-171,4
-167,-177,4
182,164,0
5,-67,1
177,172,0
-164,-97,3
-50,18,2
-148,-108,3
-160,-107,3
-73,-81,5
-51,36,2
-171,-159,4
-153,-76,3
-55,-77,5
-84,-93,5
-55,-83,5
-174,-172,4
161,161,0
-60,-82,5
-174,-166,4
-163,-84,3
191,174,0
-144,-93,3
-166,-171,4
-68,-88,5
-141,-118,3
5,-82,1
23,-82,1
-67,-76,5
26,-83,1
-65,-68,5
31,-102,1
-176,-163,4
171,176,0
-153,-109,3
16,-78,1
170,164,0
9,-96,1
2,-64,1
174,179,0
28,-78,1
-167,-174,4
177,173,0
-165,-107,3
-166,-175,4
7,-75,1
-68,-73,5
-35,31,2
-28,37,2
29,-82,1
15,-86,1
16,-89,1
-179,-175,4
-74,-73,5
-154,-104,3
-44,22,2
-168,-174,4
-177,-174,4
-153,-101,3
-169,-176,4
194,180,0
29,-77,1
-39,14,2
-51,15,2
165,150,0
-175,-170,4
17,-91,1
-178,-98,3
-77,-74,5
-67,-162,5
175,174,0
176,173,0
-135,-102,3
16,-92,1
27,-83,1
-66,12,2
-168,-178,4
35,-98,1
-150,-93,3
-76,-86,5
-164,-103,3
-63,25,2
-144,-118,3
-63,20,2
-57,-73,5
-69,-92,5
-167,-161,4
-170,-171,4
-173,-91,3
-66,-83,5
-175,-168,4
-172,-174,4
19,-78,1
-58,-94,5
-58,-75,5
-135,-80,3
181,166,0
173,177,0
12,-70,1
-169,-173,4
-56,-86,5
15,-80,1
35,-81,1
-30,27,2
-170,-173,4
-46,13,2
176,188,0
-160,-102,3
180,162,0
-163,-166,4
22,-96,1
-168,-170,4
-163,-174,4
15,-93,1
-90,-76,5
-165,-176,4
-151,-115,3
-138,-94,3
-73,-77,5
33,-82,1
27,-89,1
177,173,0
196,184,0
-160,-173,4
178,175,0
12,-82,1
-64,28,2
-163,-163,4
-39,19,2
165,171,0
21,-79,1
-37,20,2
172,175,0
-80,-91,5
-150,-102,3
-78,-76,5
188,156,0
-148,-114,3
11,-87,1
174,179,0
-146,-97,3
-172,-178,4
30,-71,1
18,-86,1
-171,-170,4
-141,-123,3
-159,-105,3
-62,-80,5
-57,-101,5
25,-84,1
-92,-86,5
-153,-123,3
-170,-173,4
-157,-124,3
18,-73,1
31,-76,1
-63,15,2
-142,-85,3
-174,-176,4
-154,-105,3
-41,21,2
181,171,0
-176,-169,4
-68,-78,5
-170,-169,4
-175,-164,4
-175,-175,4
-58,-84,5
-57,-95,5
-60,8,2
-47,23,2
-43,27,2
-175,-165,4
-66,24,2
-61,22,2
16,-92,1
26,-86,1
-163,-98,3
-70,-81,5
9,-81,1
-67,-76,5
-177,-176,4
27,-66,1
-60,41,2
188,164,0
-146,-111,3
-64,-98,5
22,-86,1
-172,-172,4
-162,-98,3
167,163,0
-28,27,2
13,-71,1
-176,-174,4
188,174,0
-70,-80,5
-78,-69,5
165,167,0
13,-69,1
187,162,0
-55,-96,5
-164,-85,3
-44,19,2
-67,24,2
-171,-174,4
-64,6,2
-46,13,2
-173,-172,4
14,-84,1
-147,-92,3
15,-80,1
187,185,0
-177,-171,4
-166,-170,4
-173,-180,4
-77,-54,5
179,166,0
14,-73,1
-52,14,2
-153,-117,3
30,-78,1
-74,-87,5
27,-90,1
150,152,0
-45,22,2
-91,-84,5
-60,19,2
173,167,0
-70,-78,5
21,-78,1
-51,16,2
-157,-99,3
-147,-95,3
-70,15,2
-174,-167,4
-168,-175,4
-64,-70,5
30,-79,1
-139,-118,3
-174,-172,4
-66,26,2
-164,-169,4
-62,-77,5
-54,-71,5
-42,18,2
-49,-102,5
179,186,0
-62,-88,5
-172,-165,4
-169,-165,4
183,165,0
-51,33,2
-49,9,2
-152,-100,3
-168,-161,4
7,-100,1
-49,27,2
-168,-165,4
182,169,0
-73,-89,5
199,188,0
-145,-108,3
-35,27,2
-33,17,2
-77,-61,5
-146,-95,3
167,177,0
-83,-94,5
-159,-109,3
-68,-95,5
-178,-174,4
-143,-106,3
12,-81,1
-52,23,2
-172,-172,4
-141,-93,3
-71,-74,5
-164,-116,3
-80,-90,5
17,-79,1
10,-75,1
-166,-170,4
170,179,0
-71,-83,5
-125,-108,3
-147,-96,3
8,-94,1
-150,-96,3
-143,-113,3
19,-84,1
-41,12,2
3,-83,1
182,154,0
-161,-109,3
-171,-99,3
-82,-90,5
-167,-170,4
-65,5,2
-178,-167,4
31,-74,1
-64,-85,5
-176,-170,4
-146,-113,3
-84,-91,5
-81,-88,5
-48,5,2
-42,29,2
14,-76,1
-35,4,2
159,150,0
-167,-170,4
-152,-114,3
-143,-118,3
-89,-82,5
24,-72,1
19,-87,1
-148,-107,3
28,-93,1
-45,23,2
-169,-168,4
197,163,0
-163,-174,4
-64,-108,5
-54,16,2
183,180,0
163,178,0
-74,-77,5
-147,-93,3
171,168,0
-169,-177,4
7,-75,1
-67,-80,5
-166,-94,3
20,-90,1
-171,-166,4
-164,-165,4
12,-79,1
-69,-64,5
-140,-91,3
-51,40,2
23,-76,1
-90,-95,5
181,181,0
166,179,0
-154,-117,3
18,-81,1
164,160,0
-155,-101,3
-36,8,2
-35,13,2
-68,-78,5
172,168,0
-145,-94,3
33,-93,1
19,-79,1
172,161,0
-70,-80,5
-130,-101,3
187,168,0
-54,-93,5
-166,-172,4
-46,16,2
-40,20,2
18,-82,1
-157,-110,3
-155,-90,3
-65,-83,5
175,181,0
173,182,0
-52,32,2
174,157,0
30,-92,1
-50,-71,5
9,-99,1
181,150,0
-44,32,2
-58,-98,5
183,153,0
-158,-93,3
-42,15,2
184,172,0
-171,-169,4
-83,14,2
-147,-105,3
-65,-70,5
35,-79,1
-69,-81,5
-61,-87,5
15,-89,1
-60,-86,5
-78,-89,5
-50,23,2
-168,-165,4
-173,-171,4
196,169,0
173,197,0
171,166,0
-56,-85,5
-159,-103,3
-68,-76,5
-170,-171,4
13,-80,1
-167,-177,4
-174,-167,4
42,-76,1
-53,16,2
-85,-79,5
-57,-85,5
-162,-173,4
27,-83,1
-173,-165,4
-176,-168,4
183,152,0
-170,-173,4
-132,-114,3
-68,28,2
-166,-170,4
-66,-77,5
-40,35,2
-45,20,2
169,180,0
187,179,0
-55,30,2
179,161,0
-73,18,2
184,160,0
-83,-84,5
-58,26,2
-45,10,2
-143,-96,3
-150,-113,3
-168,-175,4
179,181,0
31,-91,1
-45,11,2
-74,-87,5
-141,-107,3
178,169,0
-67,12,2
14,-71,1
176,167,0
-59,17,2
-161,-176,4
175,171,0
-166,-160,4
-172,-179,4
-53,-83,5
-67,27,2
170,179,0
-147,-103,3
172,166,0
-149,-107,3
-78,-94,5
-170,-158,4
-68,-78,5
-166,-173,4
179,159,0
-149,-105,3
-30,10,2
23,-74,1
20,-70,1
-45,12,2
-169,-175,4
-172,-168,4
-146,-88,3
-133,-112,3
-161,-172,4
-166,-168,4
-55,35,2
-62,-92,5
-150,-121,3
-61,-88,5
-55,33,2
196,171,0
-170,-168,4
190,155,0
-58,10,2
32,-75,1
-138,-100,3
-155,-101,3
-173,-102,3
-42,19,2
-71,-91,5
-167,-164,4
-33,11,2
-173,-164,4
-40,31,2
181,174,0
-83,-88,5
19,-74,1
25,-76,1
179,177,0
-170,-165,4
-173,-172,4
-142,-82,3
-41,31,2
164,156,0
-168,-174,4
-155,-92,3
-160,-102,3
191,159,0
-43,23,2
-173,-165,4
-61,-73,5
182,190,0
21,-71,1
177,186,0
-52,22,2
17,-75,1
-71,-74,5
-149,-97,3
-145,-102,3
29,-78,1
-154,-97,3
-171,-172,4
-78,-79,5
176,183,0
-87,-76,5
178,159,0
18,-86,1
-140,-93,3
-144,-105,3
-151,-106,3
26,-73,1
-48,16,2
-167,-163,4
-47,21,2
-52,22,2
179,170,0
-171,-169,4
-61,-85,5
17,-71,1
172,180,0
-84,-78,5
176,181,0
-161,-166,4
-162,-174,4
-42,25,2
-49,16,2
165,175,0
-71,-77,5
-38,11,2
-51,31,2
8,-74,1
-61,21,2
-170,-174,4
-174,-169,4
-138,-96,3
-174,-79,3
-57,-76,5
-68,34,2
7,-79,1
-162,-111,3
-46,6,2
173,165,0
-51,39,2
30,-71,1
183,181,0
-174,-172,4
-177,-164,4
-72,-86,5
-67,-73,5
-67,-77,5
-168,-162,4
24,-90,1
-54,6,2
178,178,0
-78,-89,5
-166,-97,3
-55,21,2
-54,5,2
-87,-80,5
-83,-81,5
-172,-174,4
-87,-88,5
29,-90,1
-166,-172,4
-159,-101,3
-134,-97,3
18,-84,1
190,163,0
173,150,0
11,-79,1
-164,-175,4
-39,-5,2
-55,18,2
-153,-98,3
3,-86,1
-145,-87,3
-59,-78,5
-134,-107,3
-77,-85,5
-58,-67,5
182,186,0
-47,37,2
-168,-178,4
-75,-68,5
-46,17,2
-173,-167,4
181,185,0
-141,-87,3
-52,14,2
35,-96,1
-35,-6,2
-158,-102,3
-68,-73,5
-175,-167,4
4,-87,1
166,175,0
190,178,0
-49,29,2
-162,-110,3
-78,-80,5
172,162,0
-168,-94,3
-99,-75,5
-57,22,2
179,184,0
-175,-164,4
-63,14,2
165,159,0
-65,-95,5
33,-101,1
-156,-94,3
-36,34,2
-178,-171,4
26,-76,1
-81,-71,5
-74,-90,5
180,180,0
24,-52,1
19,-80,1
-62,-73,5
182,164,0
-154,-98,3
-169,-168,4
-130,-86,3
-38,30,2
-54,32,2
179,176,0
19,-82,1
-135,-122,3
-153,-98,3
24,-72,1
-39,-3,2
25,-85,1
-68,43,2
-148,-88,3
-174,-168,4
-144,-79,3
186,169,0
-63,-90,5
-155,-112,3
-130,-95,3
-44,26,2
-164,-179,4
185,166,0
168,170,0
-46,13,2
181,171,0
-154,-89,3
-151,-114,3
174,161,0
24,-86,1
33,-89,1
-42,13,2
-157,-92,3
-75,-91,5
-61,-86,5
27,-69,1
-172,-161,4
-41,37,2
-151,-101,3
8,-73,1
25,-94,1
-160,-101,3
-57,36,2
-47,26,2
-173,-164,4
-69,-77,5
177,174,0
-158,-101,3
-169,-169,4
-139,-105,3
-44,24,2
19,-99,1
24,-93,1
-77,-92,5
170,177,0
-39,22,2
30,-71,1
-65,-85,5
188,175,0
-138,-115,3
-65,32,2
-75,-80,5
-71,-87,5
-149,-118,3
-69,-84,5
-170,-156,4
-174,-160,4
-74,-69,5
-68,27,2
27,-76,1
5,-66,1
-167,-174,4
6,-97,1
-171,-168,4
-171,-167,4
28,-69,1
179,165,0
29,-98,1
-169,-169,4
-77,-63,5
24,-78,1
-172,-175,4
-161,-95,3
180,171,0
-153,-83,3
-177,-163,4
-89,-79,5
-63,40,2
-91,-71,5
-156,-104,3
-154,-102,3
-79,-72,5
-72,-78,5
22,-70,1
-168,-175,4
-54,30,2
174,175,0
-146,-78,3
-40,6,2
-64,-71,5
-70,6,2
-168,-169,4
176,175,0
-168,-158,4
-71,-90,5
5,-85,1
-164,-175,4
-168,-179,4
-166,-171,4
173,168,0
-175,-174,4
-74,-78,5
187,173,0
-180,-178,4
-171,-168,4
-178,-168,4
-176,-180,4
24,-82,1
-53,26,2
199,174,0
164,162,0
-166,-165,4
-156,-112,3
-61,4,2
-64,-83,5
-75,-63,5
-146,-102,3
-71,-77,5
165,160,0
-51,36,2
172,180,0
-181,-168,4
26,-80,1
-170,-171,4
-162,-172,4
-140,-94,3
-170,-164,4
-151,-110,3
-142,-101,3
176,175,0
-49,-86,5
-34,23,2
-46,22,2
-66,-95,5
-67,-88,5
182,177,0
-96,-80,5
-57,-81,5
-170,-168,4
-170,-166,4
-168,-172,4
156,183,0
-177,-172,4
-2,-95,1
-170,-170,4
-63,-81,5
-59,32,2
-72,-78,5
-79,-82,5
20,-78,1
-61,8,2
-153,-100,3
175,179,0
19,-85,1
-68,-71,5
183,166,0
-45,26,2
186,171,0
196,168,0
-144,-91,3
183,180,0
-166,-178,4
-168,-172,4
-151,-91,3
-172,-174,4
-45,23,2
16,-89,1
-166,-167,4
17,-87,1
-68,-70,5
-51,18,2
-2,-90,1
18,-87,1
-176,-99,3
-169,-170,4
-47,22,2
-171,-169,4
-146,-91,3
-53,12,2
184,168,0
-70,-66,5
-157,-97,3
13,-78,1
-52,-73,5
-155,-98,3
31,-93,1
176,168,0
-172,-174,4
-172,-171,4
-172,-171,4
-178,-170,4
181,170,0
35,-81,1
-59,-71,5
-167,-160,4
-164,-100,3
166,169,0
-49,19,2
-162,-171,4
-169,-174,4
-38,32,2
-144,-102,3
177,171,0
-162,-95,3
-41,15,2
-64,29,2
-166,-165,4
21,-78,1
179,153,0
-49,1,2
-55,-86,5
188,162,0
-146,-97,3
-57,-74,5
-134,-100,3
-153,-108,3
-151,-132,3
-145,-91,3
-138,-108,3
-65,-87,5
24,-100,1
-160,-103,3
-167,-172,4
18,-89,1
-166,-169,4
-148,-87,3
187,170,0
-168,-161,4
175,169,0
18,-70,1
-177,-181,4
198,184,0
190,159,0
-79,-84,5
-51,16,2
-137,-110,3
172,162,0
-65,17,2
2,-67,1
-175,-168,4
-60,29,2
-180,-166,4
-155,-105,3
-163,-97,3
20,-89,1
-83,-62,5
-176,-184,4
23,-74,1
184,192,0
-56,-85,5
-54,2,2
16,-82,1
180,174,0
-160,-112,3
183,166,0
29,-74,1
-162,-95,3
-41,25,2
-60,7,2
-52,32,2
-178,-165,4
-150,-106,3
-47,31,2
-167,-159,4
-33,18,2
-51,2,2
-160,-168,4
5,-87,1
-138,-107,3
-148,-107,3
-170,-166,4
173,175,0
17,-76,1
-153,-111,3
-164,-169,4
-44,-1,2
171,166,0
-58,13,2
27,-65,1
162,163,0
-150,-99,3
-170,-169,4
182,161,0
13,-82,1
5,-81,1
-44,13,2
8,-80,1
-175,-175,4
-179,-167,4
-64,-79,5
-60,31,2
-53,21,2
-59,27,2
-156,-175,4
-159,-111,3
-163,-166,4
-75,-72,5
11,-70,1
-87,-84,5
-66,-78,5
-77,-70,5
-166,-172,4
-56,36,2
-28,5,2
-54,30,2
-171,-170,4
175,152,0
-64,-78,5
-176,-166,4
30,-87,1
183,170,0
-54,16,2
-75,-70,5
12,-71,1
-156,-114,3
-60,15,2
-66,-61,5
170,178,0
167,161,0
-165,-113,3
-165,-168,4
-62,-85,5
-151,-94,3
-82,-87,5
-142,-88,3
-48,31,2
-46,19,2
-47,-89,5
184,198,0
-70,-72,5
-156,-101,3
188,169,0
-180,-162,4
-145,-90,3
-69,-86,5
8,-87,1
36,-79,1
-89,-90,5
-87,-93,5
21,-76,1
-176,-176,4
-58,15,2
180,170,0
-56,-100,5
-161,-166,4
176,147,0
-53,-63,5
-172,-180,4
-44,34,2
-163,-110,3
186,164,0
-71,-79,5
-163,-97,3
31,-61,1
-63,-88,5
-168,-172,4
9,-90,1
10,-69,1
182,170,0
-149,-97,3
28,-71,1
32,-77,1
-165,-71,3
-166,-170,4
-86,-74,5
-170,-170,4
-61,-70,5
-166,-173,4
-172,-170,4
24,-85,1
-45,29,2
174,174,0
-70,-85,5
-53,24,2
-45,27,2
186,176,0
-172,-170,4
-52,17,2
12,-97,1
-50,19,2
-41,11,2
43,-83,1
-70,-72,5
-163,-174,4
-50,4,2
-72,-95,5
2,-77,1
-169,-172,4
-144,-100,3
-58,-73,5
8,-75,1
-54,21,2
-166,-177,4
-150,-99,3
-159,-109,3
15,-81,1
37,-95,1
-168,-165,4
183,152,0
-67,-94,5
-140,-106,3
-60,33,2
-56,-100,5
-151,-101,3
-74,-82,5
-159,-107,3
-77,-73,5
-44,26,2
9,-74,1
-169,-173,4
-72,7,2
-71,-76,5
-144,-107,3
-176,-171,4
160,173,0
-47,18,2
-164,-174,4
-55,9,2
-60,14,2
-22,25,2
7,-87,1
-144,-107,3
-131,-95,3
-60,-1,2
-171,-164,4
-59,22,2
-144,-83,3
198,181,0
-139,-73,3
171,178,0
-62,14,2
-164,-99,3
-67,-77,5
-147,-109,3
-170,-88,3
182,167,0
28,-80,1
14,-82,1
-146,-88,3
-58,5,2
-175,-155,4
2,-82,1
47,-79,1
169,170,0
170,176,0
-42,15,2
173,168,0
183,164,0
-38,30,2
175,172,0
13,-79,1
-62,25,2
-19,28,2
29,-83,1
-160,-171,4
199,164,0
-168,-179,4
-57,23,2
26,-75,1
-63,19,2
-62,3,2
-170,-171,4
-35,-2,2
171,161,0
-68,-73,5
-60,-87,5
-152,-110,3
12,-73,1
-175,-173,4
173,176,0
12,-84,1
177,183,0
-65,11,2
23,-62,1
26,-87,1
-68,-99,5
172,180,0
-68,-79,5
-53,6,2
13,-88,1
12,-75,1
-61,-59,5
-167,-167,4
-60,-71,5
-61,13,2
177,165,0
-150,-99,3
-136,-130,3
-161,-172,4
189,139,0
-145,-87,3
-86,-83,5
-152,-101,3
-159,-101,3
-77,-71,5
-58,29,2
-69,-76,5
-169,-177,4
-58,12,2
-51,43,2
-141,-97,3
-62,-73,5
170,161,0
-60,19,2
-166,-167,4
-70,31,2
175,172,0
15,-101,1
-173,-172,4
19,-80,1
190,169,0
-181,-168,4
-135,-107,3
179,166,0
186,173,0
186,165,0
-169,-179,4
195,176,0
30,-74,1
13,-92,1
-169,-177,4
-140,-90,3
192,178,0
-71,24,2
18,-75,1
188,188,0
-64,-79,5
34,-67,1
-172,-166,4
-70,-69,5
-171,-174,4
-79,-65,5
-65,16,2
20,-87,1
184,161,0
-142,-87,3
-132,-96,3
171,179,0
-55,-78,5
29,-82,1
41,-73,1
-172,-175,4
-77,-81,5
-167,-174,4
-166,-172,4
-162,-112,3
181,171,0
10,-81,1
-164,-93,3
-54,28,2
-74,-72,5
-168,-175,4
18,-82,1
193,188,0
-46,20,2
-169,-92,3
-58,27,2
174,175,0
-34,23,2
-80,-80,5
-151,-98,3
19,-73,1
-174,-168,4
-85,-93,5
-174,-167,4
-168,-164,4
-48,32,2
-164,-162,4
22,-81,1
187,166,0
-78,-94,5
-78,-70,5
179,167,0
-171,-174,4
172,165,0
185,170,0
-56,27,2
-43,11,2
-151,-96,3
-57,23,2
30,-76,1
-128,-95,3
184,166,0
-176,-167,4
-77,-85,5
19,-55,1
28,-88,1
9,-70,1
-82,-84,5
-66,-71,5
177,170,0
-158,-94,3
175,176,0
26,-80,1
170,181,0
173,167,0
-55,31,2
185,163,0
183,161,0
-144,-111,3
-83,-89,5
-40,17,2
-54,12,2
-170,-157,4
-169,-170,4
-151,-108,3
-64,-86,5
-58,16,2
-59,-78,5
-152,-111,3
181,170,0
-60,16,2
183,170,0
175,180,0
27,-90,1
184,176,0
-60,-69,5
35,-65,1
-179,-167,4
-173,-174,4
-146,-97,3
181,176,0
-170,-169,4
186,184,0
-74,-87,5
-170,-171,4
-162,-89,3
-159,-96,3
-169,-172,4
-168,-173,4
-134,-94,3
-53,25,2
-61,-63,5
-165,-174,4
-45,21,2
-142,-95,3
-56,19,2
-171,-165,4
-59,-77,5
-163,-166,4
-36,22,2
-48,29,2
26,-89,1
-175,-169,4
-175,-170,4
-147,-95,3
-139,-101,3
-171,-117,3
-54,27,2
-161,-92,3
-167,-179,4
-61,-63,5
193,153,0
-175,-174,4
8,-75,1
-176,-172,4
-49,20,2
198,175,0
-144,-97,3
-72,-82,5
3,-63,1
-167,-174,4
34,-75,1
-179,-104,3
-176,-167,4
38,-67,1
-55,19,2
-148,-100,3
187,173,0
198,180,0
-177,-162,4
-87,-75,5
-75,-85,5
-88,-78,5
-58,28,2
20,-84,1
-165,-167,4
-75,17,2
-28,-2,2
195,178,0
-123,-108,3
-137,-88,3
-73,-81,5
160,181,0
179,173,0
-87,-86,5
-155,-97,3
-153,-109,3
-64,-76,5
-169,-161,4
194,169,0
-60,-92,5
-144,-114,3
-68,-75,5
185,160,0
-144,-72,3
-46,30,2
-173,-169,4
-62,-61,5
-139,-100,3
-180,-177,4
187,193,0
-64,-83,5
180,172,0
-171,-170,4
-32,31,2
192,167,0
15,-100,1
176,168,0
-44,18,2
193,180,0
-147,-99,3
-30,24,2
19,-90,1
21,-85,1
180,152,0
-54,8,2
169,168,0
-168,-166,4
34,-84,1
27,-98,1
-73,-75,5
178,168,0
-178,-169,4
-51,19,2
-54,14,2
30,-65,1
8,-84,1
9,-62,1
-156,-94,3
20,-62,1
-157,-106,3
193,189,0
-67,-89,5
-173,-170,4
-171,-161,4
-169,-107,3
-156,-95,3
190,183,0
-152,-94,3
171,185,0
-176,-166,4
-176,-161,4
172,170,0
-52,9,2
179,178,0
12,-79,1
-53,11,2
192,181,0
-69,-72,5
-176,-167,4
-51,25,2
22,-69,1
-7,-99,1
186,186,0
-65,-88,5
-174,-171,4
-139,-106,3
-71,38,2
-74,7,2
-150,-92,3
-54,15,2
-87,-78,5
-168,-166,4
-59,-82,5
-165,-171,4
188,157,0
-53,33,2
-67,-87,5
183,171,0
-169,-170,4
33,-81,1
-162,-164,4
-68,32,2
-136,-105,3
167,177,0
19,-86,1
14,-80,1
-170,-170,4
-145,-80,3
-65,13,2
15,-75,1
188,171,0
-30,13,2
184,149,0
15,-77,1
-153,-114,3
-143,-98,3
14,-80,1
40,-84,1
168,183,0
-167,-180,4
38,-75,1
-69,-73,5
-171,-176,4
-66,-81,5
-168,-171,4
-53,-71,5
178,165,0
-169,-167,4
-53,33,2
-174,-161,4
-170,-172,4
-146,-116,3
-77,-82,5
-164,-170,4
-146,-108,3
-168,-172,4
17,-79,1
186,163,0
-52,29,2
-67,37,2
-161,-127,3
-146,-100,3
-29,41,2
-152,-77,3
-163,-170,4
-171,-167,4
-161,-166,4
-169,-162,4
-67,-67,5
-48,15,2
-53,19,2
188,180,0
4,-74,1
-46,30,2
-61,-88,5
182,179,0
-164,-171,4
-166,-167,4
-44,4,2
-69,-82,5
-152,-92,3
199,169,0
179,187,0
-64,-74,5
-161,-172,4
-155,-83,3
-66,21,2
-52,27,2
-150,-107,3
-56,30,2
-3,-84,1
-73,15,2
-172,-177,4
32,-66,1
-78,-73,5
12,-66,1
-162,-176,4
-58,19,2
-155,-95,3
-74,-90,5
-140,-102,3
-75,-61,5
-65,-79,5
175,150,0
175,178,0
165,181,0
-50,24,2
-73,-78,5
-178,-165,4
-75,-74,5
-49,-6,2
-172,-174,4
-83,-70,5
21,-81,1
-67,-81,5
-174,-163,4
-166,-164,4
187,183,0
-69,-86,5
174,158,0
176,166,0
-133,-108,3
-152,-95,3
-89,-83,5
-81,-99,5
-169,-163,4
-56,12,2
-59,-63,5
-63,24,2
-44,6,2
-74,-95,5
-69,-83,5
20,-71,1
37,-87,1
-82,-90,5
-47,10,2
193,156,0
175,166,0
186,172,0
-46,26,2
-168,-176,4
-171,-169,4
-80,-69,5
198,156,0
19,-82,1
11,-63,1
15,-73,1
-182,-169,4
-175,-171,4
-145,-94,3
26,-83,1
-163,-90,3
-68,-51,5
32,-86,1
-61,-87,5
-169,-166,4
-165,-174,4
-165,-166,4
-165,-167,4
-172,-174,4
-74,-64,5
-165,-154,4
-58,28,2
-70,-82,5
168,168,0
16,-100,1
-86,-76,5
-148,-87,3
-66,46,2
176,168,0
25,-84,1
-47,25,2
15,-101,1
-65,-97,5
-132,-99,3
39,-77,1
32,-77,1
-60,-83,5
43,-78,1
180,170,0
-171,-171,4
-77,33,2
-51,15,2
168,163,0
-47,17,2
183,166,0
192,167,0
-175,-174,4
-51,-80,5
177,159,0
-48,17,2
-180,-171,4
45,-59,1
-89,-85,5
-160,-103,3
-74,-101,5
21,-72,1
183,171,0
17,-87,1
180,177,0
-63,-90,5
2,-96,1
-91,-98,5
-164,-172,4
-91,-74,5
-143,-98,3
15,-96,1
-156,-90,3
-42,21,2
24,-83,1
26,-81,1
175,179,0
-147,-94,3
-59,22,2
192,177,0
14,-68,1
-167,-167,4
-147,-117,3
-167,-166,4
43,-75,1
-46,14,2
-170,-171,4
-61,-68,5
-73,-80,5
190,168,0
189,172,0
18,-79,1
20,-64,1
35,-66,1
-166,-99,3
30,-79,1
-37,17,2
-60,-79,5
-169,-175,4
4,-74,1
-84,-78,5
-139,-104,3
-165,-173,4
-140,-108,3
185,162,0
36,-96,1
-174,-176,4
-54,24,2
-55,7,2
-36,39,2
-69,-70,5
-144,-101,3
-60,17,2
-48,32,2
11,-65,1
177,157,0
-57,19,2
-66,-87,5
-71,-78,5
-62,32,2
-174,-163,4
28,-72,1
-73,-74,5
-132,-94,3
41,-92,1
21,-70,1
-82,-73,5
184,176,0
-80,-72,5
-58,33,2
-159,-85,3
-172,-178,4
-31,15,2
3,-82,1
-143,-111,3
-147,-86,3
-71,-90,5
-68,-80,5
-67,-95,5
185,170,0
-51,7,2
174,186,0
-76,-91,5
21,-79,1
-154,-111,3
-62,-91,5
-135,-96,3
-69,24,2
179,164,0
-179,-168,4
-131,-98,3
-172,-176,4
173,172,0
34,-101,1
-173,-178,4
-165,-165,4
181,167,0
-63,-78,5
-143,-108,3
-80,-84,5
-162,-103,3
10,-83,1
182,178,0
167,176,0
