X,Y,GRUP
142,-124,7
170,169,0
-138,-107,3
125,-6,6
-85,-87,5
-176,-169,4
111,-41,6
126,-23,6
139,-117,7
173,179,0
-170,-175,4
3,-87,1
-163,-176,4
-42,21,2
128,-129,7
125,-121,7
-60,21,2
130,-20,6
-61,-78,5
178,148,0
-167,-113,3
170,159,0
-61,-107,5
128,-19,6
-42,22,2
13,-77,1
-66,-67,5
131,-132,7
-49,24,2
25,-98,1
122,-113,7
-71,20,2
-29,34,2
-61,32,2
126,-111,7
133,-24,6
-171,-115,3
-147,-104,3
13,-76,1
139,-113,7
-78,-86,5
-151,-93,3
121,-116,7
-73,-86,5
147,-112,7
-59,16,2
113,-122,7
-71,-73,5
40,-81,1
140,-108,7
123,-6,6
121,-124,7
-161,-177,4
-36,41,2
-75,-79,5
136,-135,7
-39,17,2
189,172,0
-56,17,2
-160,-154,4
127,-12,6
-79,-88,5
135,-108,7
-48,25,2
119,-24,6
113,-9,6
-146,-78,3
-35,16,2
-57,-77,5
183,160,0
173,155,0
164,164,0
-64,-53,5
-168,-157,4
2,-80,1
-42,11,2
-59,32,2
125,-21,6
175,178,0
-64,23,2
-45,12,2
-87,-94,5
-175,-167,4
198,154,0
139,-124,7
181,157,0
-35,38,2
-45,18,2
36,-95,1
185,180,0
15,-91,1
-90,-71,5
175,154,0
27,-97,1
-166,-172,4
134,-113,7
136,-20,6
-78,-96,5
119,-112,7
-169,-166,4
-147,-94,3
24,-68,1
-64,-74,5
-162,-99,3
191,166,0
143,-16,6
-167,-171,4
111,-44,6
33,-90,1
119,-22,6
-46,37,2
115,-23,6
-50,28,2
-48,-86,5
-36,25,2
129,-35,6
-70,-86,5
189,178,0
-77,-82,5
-55,1,2
123,-38,6
-168,-179,4
171,177,0
22,-85,1
5,-82,1
-171,-164,4
127,-127,7
-55,29,2
-144,-107,3
163,174,0
-81,-92,5
182,166,0
149,-115,7
-72,-73,5
112,-136,7
-169,-170,4
-73,-92,5
121,-16,6
186,154,0
-83,-65,5
-33,26,2
175,166,0
-64,-65,5
-148,-103,3
-169,-180,4
17,-79,1
-61,-75,5
122,-110,7
-74,-88,5
181,188,0
-169,-174,4
-35,34,2
33,-73,1
120,-125,7
124,-109,7
-149,-95,3
-153,-99,3
98,-24,6
130,-11,6
177,174,0
131,-116,7
-67,28,2
-83,-84,5
-175,-170,4
-57,10,2
25,-97,1
-164,-108,3
-156,-101,3
18,-74,1
104,-23,6
123,-46,6
170,168,0
-74,-95,5
144,-122,7
-59,4,2
-164,-171,4
126,-6,6
-59,7,2
-67,-77,5
-177,-172,4
-75,-59,5
-139,-100,3
38,-72,1
-145,-89,3
179,173,0
-164,-159,4
-40,23,2
-154,-107,3
-152,-91,3
124,-120,7
-43,18,2
-73,-95,5
20,-76,1
-172,-166,4
-146,-105,3
163,167,0
3,-84,1
189,168,0
177,159,0
4,-72,1
-162,-175,4
-40,7,2
-60,21,2
192,184,0
-56,47,2
126,-109,7
-51,15,2
13,-97,1
-139,-102,3
121,-29,6
-167,-177,4
-66,-96,5
-48,17,2
-128,-102,3
11,-76,1
120,-23,6
-170,-178,4
-36,27,2
-155,-105,3
-72,-76,5
-78,-71,5
129,-121,7
-60,13,2
-45,15,2
-156,-100,3
18,-62,1
-170,-172,4
3,-93,1
111,-23,6
-170,-167,4
20,-89,1
-178,-167,4
-63,-81,5
147,-125,7
132,-108,7
124,-9,6
-68,-60,5
110,-24,6
-78,-82,5
110,-30,6
-81,-59,5
-64,3,2
-144,-96,3
-62,-87,5
122,-26,6
-86,-96,5
126,-130,7
-61,-79,5
120,-116,7
195,161,0
-72,-68,5
-55,35,2
-167,-175,4
-149,-93,3
174,180,0
-170,-171,4
-147,-84,3
184,158,0
-72,-105,5
-138,-111,3
-60,-78,5
-69,-82,5
-164,-103,3
16,-84,1
127,-19,6
22,-79,1
-170,-168,4
113,-24,6
-71,-86,5
-60,10,2
176,169,0
-164,-176,4
194,165,0
28,-98,1
146,-135,7
-176,-172,4
26,-74,1
19,-63,1
6,-89,1
16,-85,1
-71,-89,5
29,-84,1
129,-5,6
110,-2,6
-145,-101,3
-163,-171,4
145,-107,7
126,-20,6
-152,-89,3
21,-92,1
-167,-166,4
173,170,0
123,-37,6
184,169,0
-51,-88,5
38,-101,1
-147,-121,3
21,-96,1
141,-128,7
123,-21,6
-168,-167,4
-161,-156,4
172,153,0
126,-140,7
-148,-107,3
14,-78,1
-147,-123,3
-52,11,2
-162,-177,4
123,-30,6
-135,-96,3
-179,-182,4
-64,-81,5
-52,34,2
182,164,0
181,172,0
-174,-161,4
-146,-99,3
124,-15,6
-45,26,2
-155,-107,3
-169,-166,4
-162,-166,4
-80,-80,5
-166,-171,4
22,-73,1
-131,-109,3
16,-90,1
27,-85,1
179,172,0
132,-110,7
-161,-171,4
-68,-83,5
-70,-70,5
-152,-176,4
113,-4,6
171,173,0
181,173,0
23,-80,1
-164,-90,3
-41,14,2
-158,-166,4
-37,28,2
-56,38,2
130,-142,7
194,162,0
-146,-99,3
-68,14,2
-164,-168,4
-143,-105,3
-149,-82,3
-58,16,2
23,-86,1
106,-128,7
188,161,0
140,-121,7
-88,-78,5
-77,-73,5
183,170,0
-167,-168,4
5,-65,1
-157,-109,3
-185,-169,4
160,179,0
-153,-90,3
16,-73,1
38,-64,1
132,-145,7
-150,-116,3
-61,22,2
188,162,0
128,-3,6
-54,6,2
38,-81,1
127,2,6
-59,8,2
-56,17,2
-47,-73,5
-35,19,2
136,-133,7
-45,34,2
127,-36,6
-32,3,2
-68,-71,5
-47,12,2
110,-26,6
165,156,0
111,-25,6
-159,-176,4
147,-118,7
148,-123,7
135,-131,7
115,-33,6
137,-25,6
-175,-179,4
-145,-87,3
123,-132,7
132,-141,7
164,163,0
115,-23,6
-43,23,2
-142,-93,3
13,-52,1
-165,-166,4
139,-125,7
-60,24,2
-39,15,2
181,181,0
-63,-73,5
7,-80,1
196,183,0
176,171,0
-43,15,2
190,161,0
-66,-79,5
-74,26,2
178,183,0
-170,-168,4
170,150,0
137,-130,7
130,-103,7
-62,-79,5
175,171,0
126,-122,7
-90,-92,5
127,-19,6
-175,-166,4
-168,-94,3
-147,-92,3
136,-133,7
114,-1,6
-144,-107,3
-170,-168,4
114,-116,7
-69,7,2
-168,-177,4
-57,30,2
-44,1,2
-69,-55,5
-23,24,2
180,170,0
112,-123,7
-57,29,2
-161,-172,4
105,-31,6
-64,-98,5
184,174,0
182,170,0
31,-86,1
173,155,0
136,-113,7
-171,-169,4
34,-85,1
-64,-103,5
-160,-101,3
-49,-82,5
15,-91,1
-59,34,2
166,161,0
-148,-92,3
-59,-81,5
-178,-176,4
-166,-97,3
130,-116,7
-174,-167,4
125,-123,7
-69,-94,5
27,-69,1
106,-119,7
-166,-175,4
-161,-89,3
119,-33,6
196,175,0
10,-61,1
170,180,0
139,-9,6
194,179,0
-88,-85,5
-59,24,2
-157,-106,3
37,-87,1
-172,-168,4
136,-20,6
190,180,0
175,191,0
178,175,0
-163,-96,3
-90,-89,5
176,176,0
177,161,0
-64,-106,5
33,-84,1
-175,-178,4
133,-13,6
175,168,0
173,182,0
129,-97,7
-67,13,2
134,-118,7
-47,15,2
24,-85,5
192,192,0
-137,-84,3
140,-115,7
-151,-113,3
-62,37,2
-172,-159,4
-68,-73,5
-178,-167,4
176,179,0
9,-96,1
117,-28,6
-160,-96,3
26,-72,1
-80,-69,5
-169,-172,4
-166,-178,4
183,165,0
-70,-76,5
101,-106,7
178,168,0
130,-125,7
12,-81,1
-173,-173,4
-44,37,2
-76,-74,5
125,-125,7
133,-32,6
169,164,0
-134,-106,3
131,-123,7
184,163,0
39,-84,1
139,-120,7
109,0,6
-175,-169,4
-46,28,2
134,-118,7
12,-56,1
-168,-154,4
-57,26,2
-164,-177,4
124,-30,6
28,-62,1
-72,-74,5
119,-23,6
-43,16,2
-174,-167,4
116,-115,7
128,-117,7
-58,-75,5
-152,-109,3
-71,7,2
-145,-90,3
-74,-82,5
-55,-91,5
-53,-78,5
-160,-169,4
7,-93,1
-55,-78,5
169,176,0
-177,-168,4
-73,10,2
128,-32,6
193,147,0
25,-96,1
34,-77,1
-154,-100,3
112,-122,7
-46,24,2
127,-107,7
-178,-171,4
-148,-108,3
-179,-171,4
-142,-103,3
-61,19,2
-71,-84,5
-169,-171,4
-51,35,2
174,177,0
-161,-93,3
-72,-64,5
10,-84,1
-167,-171,4
-66,-96,5
16,-88,1
119,-38,6
-40,16,2
186,170,0
136,-103,7
171,178,0
-43,26,2
121,-16,6
-44,20,2
-52,34,2
-155,-90,3
155,170,0
41,-90,1
114,-7,6
-65,-76,5
-45,9,2
18,-81,1
113,-6,6
130,-129,7
18,-83,1
133,-126,7
-141,-106,3
-172,-172,4
-169,-173,4
-53,29,2
121,-13,6
180,165,0
-156,-107,3
107,-10,6
91,-21,6
137,-104,7
123,-10,6
9,-87,1
-45,17,2
-132,-84,3
-61,23,2
20,-83,1
-179,-174,4
-171,-178,4
-159,-81,3
-52,-5,2
37,-83,1
134,-136,7
-51,9,2
16,-87,1
-80,-63,5
173,165,0
-175,-172,4
111,-129,7
-175,-166,4
-172,-174,4
190,170,0
117,-3,6
144,-26,6
142,-122,7
-172,-93,3
179,177,0
-68,-79,5
-146,-107,3
141,-123,7
126,-138,7
108,-22,6
-180,-164,4
-174,-175,4
-66,30,2
-47,9,2
-143,-90,3
173,162,0
138,-130,7
34,-79,1
-47,13,2
124,-122,7
-80,-73,5
-54,8,2
190,172,0
-160,-92,3
124,-25,6
120,-27,6
23,-72,1
105,-3,6
-152,-91,3
132,-11,6
-167,-171,4
-41,17,2
-51,33,2
-50,19,2
-62,-91,5
153,182,0
-86,-80,5
-162,-171,4
-49,9,2
41,-84,1
120,-110,7
-141,-94,3
121,-113,7
128,11,6
168,175,0
24,-78,1
-169,-173,4
-89,-98,5
-163,-176,4
-174,-171,4
-174,-91,3
-151,-92,3
-147,-109,3
-96,-66,5
29,-69,1
-143,-109,3
-77,-76,5
-167,-111,3
113,-31,6
-161,-169,4
-170,-175,4
-51,8,2
21,-84,1
-156,-91,3
125,-6,6
-177,-175,4
182,172,0
131,-111,7
129,-34,6
-167,-172,4
-171,-175,4
-154,-101,3
178,156,0
-83,-83,5
26,-80,1
110,-24,6
27,-71,1
-165,15,4
111,-115,7
-50,11,2
120,-16,6
21,-87,1
-140,-102,3
185,170,0
135,-113,7
105,-11,6
141,-122,7
118,-27,6
-26,27,2
-174,-164,4
124,-122,7
21,-64,1
147,-131,7
129,-129,7
-166,-168,4
26,-90,1
133,-104,7
131,-21,6
134,-122,7
130,-110,7
-67,-85,5
-84,-73,5
182,156,0
124,-20,6
116,-117,7
-62,19,2
-158,-99,3
130,-16,6
-134,-109,3
-57,-75,5
-41,15,2
36,-83,1
-162,-85,3
113,-21,6
-57,-81,5
112,-27,6
-165,-180,4
-70,-94,5
34,-87,1
-62,-59,5
-179,-169,4
-167,-170,4
-36,17,2
173,161,0
134,-129,7
-179,-167,4
-168,-106,3
142,-103,7
-48,20,2
21,-76,1
179,171,0
24,-73,1
184,184,0
181,176,0
-48,16,2
-168,-173,4
173,160,0
125,-18,6
122,-111,7
121,-122,7
27,-96,1
102,-14,6
-36,30,2
-152,-88,3
-131,-113,3
-176,-167,4
-83,-67,5
-158,-165,4
24,-73,1
144,-127,7
-138,-87,3
-57,21,2
-179,-172,4
-35,22,2
143,-109,7
-157,-165,4
3,-88,1
182,178,0
-141,-101,3
136,-31,6
37,-94,1
-65,-93,5
-78,-88,5
24,-96,1
-49,-96,5
22,-77,1
-47,29,2
-77,-76,5
166,183,0
10,-67,1
25,-66,1
-172,-96,3
127,-11,6
47,-76,1
-156,-90,3
-152,-100,3
-48,22,2
-167,-95,3
141,-130,7
-71,-84,5
12,-80,1
189,175,0
180,164,0
-141,-118,3
-43,20,2
126,-21,6
26,-98,1
23,-82,1
-42,-78,5
139,-17,6
-156,-92,3
-146,-108,3
-71,-73,5
-164,-175,4
116,-25,6
-138,-101,3
-152,-104,3
12,-85,1
19,-83,1
-167,-164,4
-69,34,2
166,176,0
-143,-106,3
-163,-93,3
-79,-69,5
-49,14,2
-62,-88,5
-175,-168,4
-152,-92,3
-59,-70,5
24,-78,1
144,-112,7
128,-17,6
136,-124,7
28,-62,1
139,-117,7
-141,-102,3
-68,-70,5
-50,36,2
-163,-110,3
-169,-177,4
-133,-87,3
-171,-165,4
20,-70,1
129,-7,6
124,-108,7
123,-102,7
108,-23,6
-77,-75,5
-85,-75,5
185,172,0
-74,-88,5
116,-119,7
150,-120,7
-7,-81,1
121,-13,6
111,-5,6
107,-24,6
18,-75,1
186,171,0
127,-136,7
175,170,0
-54,38,2
129,-32,6
-167,-174,4
-167,-103,3
178,179,0
-59,-82,5
-145,-91,3
163,177,0
-51,32,2
9,-88,1
147,-10,6
-175,-171,4
188,158,0
133,-112,7
26,-84,1
12,-84,1
-171,-172,4
-172,-175,4
-69,-82,5
-172,-102,3
127,-119,7
-160,-92,3
-165,-174,4
23,-88,1
133,-128,7
-11,-102,1
130,-123,7
99,0,6
189,154,0
-158,-171,4
-158,-103,3
-157,-101,3
4,-77,1
117,-133,7
117,-6,6
-64,-76,5
185,150,0
-58,27,2
-63,-81,5
-140,-106,3
179,172,0
-164,-170,4
-167,-164,4
-173,-167,4
127,-15,6
191,177,0
13,-91,1
117,-19,6
22,-78,1
-161,-104,3
-152,-90,3
21,-67,1
-71,-71,5
-70,0,2
-64,-91,5
110,-16,6
35,-77,1
-59,-84,5
10,-87,1
22,-68,1
131,-125,7
119,-27,6
188,179,0
154,-126,7
-166,-102,3
129,-38,6
113,-24,6
-176,-175,4
128,-128,7
-169,-177,4
19,-94,1
-143,-95,3
129,-124,7
142,-119,7
-155,-86,3
131,-130,7
-89,-82,5
-36,36,2
135,-118,7
-72,-74,5
-36,31,2
120,-28,6
-1,-93,1
182,168,0
132,-115,7
-180,-173,4
-157,-100,3
164,160,0
-174,-171,4
11,-73,1
-64,-66,5
184,158,0
-151,-100,3
113,-27,6
-46,20,2
-136,-97,3
-43,-87,5
-52,23,2
183,174,0
-80,-78,5
139,-130,7
-172,-166,4
134,-117,7
-172,-160,4
11,-73,1
-64,26,2
184,175,0
134,-39,6
188,156,0
5,-78,1
-170,-184,4
129,-119,7
-146,-116,3
122,-112,7
-158,-117,3
-176,-162,4
136,-113,7
-39,17,2
127,-142,7
133,-124,7
124,-123,7
119,-13,6
-73,-71,5
14,-68,1
-72,30,2
-55,11,2
124,-21,6
127,-21,6
123,-124,7
138,-128,7
-167,-163,4
-170,-174,4
134,-19,6
114,-23,6
-75,-87,5
-71,-72,5
-70,-78,5
122,-23,6
-67,-63,5
-69,-101,5
41,-75,1
12,-96,1
-123,-91,3
117,-19,6
15,-103,1
18,-78,1
-155,-90,3
125,-146,7
-149,-110,3
14,-86,1
-83,-84,5
111,-115,7
-46,57,2
-168,-186,4
129,-114,7
-61,4,2
110,-11,6
-157,-95,3
-152,-87,3
5,-85,1
-64,-84,5
-85,-65,5
14,-80,1
22,-81,1
189,-134,0
146,-11,6
131,-16,6
-151,-106,3
-149,-101,3
-49,-79,5
196,190,0
-45,12,2
-58,38,2
-163,-168,4
130,-122,7
-171,-170,4
-133,-99,3
-33,6,2
-157,-101,3
175,198,0
-38,31,2
-55,-78,5
171,162,0
-151,-91,3
-165,-174,4
129,-138,7
149,-119,7
19,-64,1
107,-22,6
-52,-85,5
105,-21,6
116,-99,7
155,-124,7
184,162,0
124,-22,6
124,-18,6
33,-78,1
-170,-163,4
136,-16,6
16,-76,1
113,-143,7
133,-23,6
136,-93,7
33,-71,1
-174,-75,3
-66,-79,5
-174,-184,4
18,-83,1
-133,-105,3
-54,-87,5
132,-40,6
-73,21,2
-29,22,2
129,-26,6
196,176,0
19,-81,1
-71,-52,5
182,175,0
132,-113,7
179,169,0
-69,-87,5
123,-125,7
126,-132,7
129,-33,6
-63,-67,5
164,184,0
-161,-170,4
127,-25,6
-60,5,2
136,-7,6
173,179,0
-72,-58,5
15,-91,1
-172,-157,4
-161,-164,4
-131,-86,3
-89,-87,5
164,180,0
-175,-175,4
120,-31,6
32,-68,1
-70,-80,5
27,-99,1
115,-47,6
-56,-73,5
168,147,0
183,177,0
126,-130,7
187,171,0
-41,-73,5
17,-70,1
168,154,0
122,-115,7
115,-35,6
138,-23,6
-44,4,2
-43,16,2
156,-113,7
137,-100,7
-147,-103,3
-63,19,2
114,-40,6
18,-78,1
-38,10,2
181,170,0
12,-77,1
-66,-85,5
133,-109,7
-143,-99,3
135,-140,7
135,-110,7
131,-111,7
-71,-86,5
125,-35,6
-48,2,2
-165,-174,4
-71,-76,5
-134,-88,3
139,-130,7
-167,-172,4
120,-19,6
114,-16,6
10,-95,1
138,-26,6
119,-128,7
23,-72,1
-59,9,2
-51,16,2
32,-76,1
130,-120,7
-77,-76,5
-84,-96,5
173,167,0
-169,-171,4
121,-117,7
-176,-165,4
-156,-108,3
166,166,0
115,-30,6
131,-132,7
-149,-101,3
172,186,0
194,174,0
-169,-167,4
-67,-74,5
-130,-97,3
-58,23,2
28,-84,1
-63,-83,5
18,-86,1
-54,6,2
-173,-179,4
-84,-84,5
-167,-172,4
-166,-176,4
-60,6,2
-70,-77,5
-144,-113,3
-79,-95,5
-145,-86,3
169,159,0
121,-20,6
-61,4,2
8,-76,1
-61,-76,5
21,-81,1
-43,25,2
23,-74,1
-58,27,2
8,-87,1
151,-129,7
121,-118,7
-64,21,2
112,-122,7
-86,-86,5
-175,-166,4
121,-8,6
188,164,0
112,-18,6
-155,-106,3
-53,16,2
170,166,0
-75,-84,5
-176,-161,4
173,150,0
-167,-174,4
-45,17,2
-165,-175,4
-59,29,2
-173,-168,4
-81,-82,5
-159,-99,3
33,-67,1
-147,-104,3
124,-10,6
-61,44,2
123,-26,6
180,175,0
129,-36,6
194,165,0
-63,-83,5
-67,-79,5
-157,-114,3
186,170,0
-152,-103,3
193,174,0
103,-119,7
-132,-88,3
-162,-100,3
-76,-83,5
177,176,0
177,190,0
-161,-89,3
5,-81,1
-150,-90,3
-63,-69,5
8,-83,1
-57,-76,5
-154,-100,3
190,173,0
125,-34,6
-46,19,2
-59,10,2
24,-105,1
-69,-102,5
19,-86,1
-59,-99,5
19,-74,1
22,-99,1
-152,-108,3
18,-96,1
-151,-93,3
-143,-86,3
141,-21,6
-173,-165,4
121,-121,7
25,-82,1
122,-19,6
-71,-71,5
188,176,0
129,-141,7
-151,-103,3
168,170,0
140,-120,7
142,-113,7
184,187,0
-171,-164,4
112,-21,6
-83,-83,5
185,159,0
137,-124,7
37,-89,1
-174,-166,4
-74,-80,5
165,158,0
-69,-86,5
183,149,0
155,-93,7
-151,-114,3
130,-26,6
141,-27,6
-63,14,2
171,160,0
-53,1,2
164,188,0
118,-119,7
-167,-175,4
-175,-175,4
118,-106,7
-52,18,2
-38,24,2
129,-112,7
108,-21,6
-166,-170,4
-78,-74,5
108,-9,6
-134,-98,3
-168,-176,4
127,-15,6
127,-111,7
-61,-78,5
194,177,0
128,-112,7
-146,-110,3
23,-100,1
-146,-104,3
187,162,0
129,-124,7
24,-75,1
-68,-93,5
-171,-172,4
-169,-170,4
22,-93,1
21,-76,1
-140,-90,3
-80,-82,5
-51,27,2
-154,-118,3
-79,-84,5
33,-79,1
-171,-171,4
129,-116,7
31,-91,1
-165,-168,4
182,164,0
127,-30,6
-55,29,2
-36,27,2
-171,-163,4
-159,-115,3
-52,19,2
13,-76,1
-65,-67,5
-172,-173,4
162,176,0
109,-7,6
19,-82,1
-141,-92,3
-30,17,2
185,162,0
123,-25,6
44,-74,1
14,-69,1
-50,23,2
-153,-96,3
24,-77,1
121,-12,6
163,-122,7
-156,-91,3
-44,17,2
185,147,0
-153,-117,3
-169,-161,4
-59,18,2
122,-127,7
-156,-82,3
24,-76,1
-153,-101,3
169,157,0
136,-119,7
-145,-109,3
19,-76,1
-127,-97,3
125,-27,6
117,-118,7
-164,-95,3
-145,-106,3
-161,-103,3
-158,-109,3
132,-130,7
108,-30,6
-55,12,2
-163,-96,3
-173,-172,4
-39,22,2
127,-23,6
135,-110,7
-39,34,2
-173,-173,4
-174,-165,4
-162,-176,4
-47,19,2
179,165,0
-174,-173,4
-172,-172,4
136,-127,7
134,-102,7
-70,-82,5
145,-124,7
179,170,0
172,176,0
-55,36,2
-62,-83,5
-151,-90,3
132,-105,7
-171,-177,4
-150,-123,3
-68,-103,5
181,182,0
-48,19,2
-46,8,2
-140,-94,3
21,-72,1
189,177,0
129,-14,6
136,-121,7
13,-89,1
163,168,0
121,-119,7
128,-37,6
-176,-170,4
173,152,0
-165,-174,4
179,154,0
187,176,0
-79,-68,5
-172,-169,4
141,-26,6
178,188,0
-63,18,2
21,-74,1
-61,-62,5
-41,27,2
-170,-163,4
-50,-1,2
110,-118,7
-171,-180,4
138,-119,7
-59,-61,5
181,174,0
-59,14,2
-35,15,2
-90,-77,5
-41,10,2
127,0,6
189,191,0
-49,14,2
132,-136,7
-141,-88,3
-60,8,2
-47,29,2
138,-94,7
178,188,0
-40,27,2
-63,-79,5
178,154,0
169,167,0
-180,-171,4
-44,39,2
179,183,0
-75,-84,5
-173,-172,4
137,-16,6
-153,-102,3
22,-74,1
-57,21,2
106,-116,7
-164,-176,4
-169,-174,4
-132,-95,3
190,151,0
-46,11,2
-173,-167,4
-92,-67,5
-72,-68,5
-54,-94,5
-54,-87,5
-173,-174,4
-146,-102,3
-158,-105,3
179,154,0
15,-91,1
-59,-72,5
174,181,0
187,190,0
-167,-127,3
-40,26,2
17,-61,1
197,164,0
-170,-169,4
22,-83,1
-51,19,2
-51,-81,5
-70,-71,5
162,187,0
-48,25,2
181,178,0
-79,-87,5
-52,22,2
-148,-92,3
-137,-104,3
-161,-108,3
139,-116,7
-164,-100,3
-155,-99,3
119,-20,6
128,-18,6
-74,-90,5
128,-123,7
-177,-162,4
135,-112,7
131,-35,6
107,-11,6
27,-79,1
-48,16,2
130,-13,6
-75,-77,5
121,-24,6
-145,-101,3
143,-16,6
-73,-85,5
-159,-108,3
-140,-84,3
-85,-80,5
-46,30,2
13,-87,1
132,-29,6
12,-62,1
13,-75,1
19,-71,1
25,-81,1
41,-94,1
28,-101,1
-80,-65,5
-140,-88,3
182,169,0
141,-120,7
-175,-176,4
-65,-92,5
135,-114,7
129,-26,6
-164,-90,3
21,-85,1
154,171,0
171,176,0
134,-141,7
124,-4,6
-156,-99,3
128,-28,6
137,-125,7
134,-118,7
-136,-110,3
125,-107,7
-62,-74,5
-52,7,2
133,-120,7
122,-14,6
-75,-89,5
-145,-115,3
11,-74,1
27,-80,1
-41,12,2
-68,-98,5
-170,-169,4
-160,-101,3
166,148,0
-68,-85,5
125,-37,6
-48,4,2
167,172,0
180,167,0
180,156,0
-77,-88,5
-140,-113,3
132,-118,7
184,174,0
133,-113,7
127,-104,7
128,-117,7
139,-124,7
-152,-88,3
142,-128,7
26,-73,1
-172,-166,4
135,-131,7
116,-29,6
122,-136,7
-170,-174,4
116,-115,7
-159,-139,3
-149,-110,3
110,-11,6
-48,22,2
-137,-97,3
-154,-102,3
-48,24,2
-177,-170,4
128,-121,7
115,-3,6
181,167,0
111,-23,6
147,-129,7
123,-117,7
179,179,0
-36,30,2
-171,-169,4
117,-107,7
-168,-176,4
131,-124,7
-52,6,2
-155,-97,3
174,170,0
124,-123,7
182,171,0
-172,-171,4
110,-30,6
-71,-79,5
24,-86,1
-162,-170,4
-170,-165,4
27,-81,1
-170,-170,4
184,171,0
177,170,0
-151,-98,3
159,171,0
-40,21,2
-168,-163,4
-136,-86,3
193,158,0
9,-62,1
125,-142,7
-54,14,2
178,160,0
178,179,0
-176,-164,4
182,175,0
-140,-90,3
178,163,0
124,-125,7
176,186,0
-61,16,2
-40,-10,2
118,-27,6
128,-117,7
-171,-172,4
178,176,0
126,-7,6
28,-78,1
192,179,0
168,170,0
9,-75,1
123,-111,7
181,164,0
129,-121,7
188,171,0
117,-12,6
119,-25,6
-53,16,2
185,166,0
31,-98,1
-154,-114,3
-65,-91,5
199,177,0
-141,-102,3
15,-102,1
-47,25,2
100,-31,6
-167,-171,4
30,-81,1
-61,-85,5
-169,-179,4
-51,8,2
110,-20,6
-55,26,2
33,-82,1
135,-126,7
199,183,0
-147,-106,3
-167,-170,4
139,-18,6
-66,13,2
-53,0,2
5,-85,1
141,-129,7
-153,-86,3
-63,-57,5
134,-111,7
119,-35,6
170,169,0
-150,-123,3
174,173,0
15,-82,1
-169,-171,4
-135,-108,3
-161,-175,4
-171,-185,4
189,146,0
184,181,0
114,-20,6
182,162,0
-68,-79,5
-176,-169,4
-169,-165,4
-163,-162,4
122,-117,7
-73,-78,5
-35,33,2
-158,-107,3
187,175,0
-151,-104,3
-167,-176,4
132,-132,7
17,-76,1
185,169,0
118,-16,6
123,-18,6
134,-114,7
104,-22,6
179,153,0
143,-119,7
-169,-167,4
-132,-98,3
-70,-87,5
-28,20,2
139,-116,7
133,-112,7
-176,-174,4
-45,21,2
191,169,0
-58,16,2
-47,21,2
-174,-166,4
156,172,0
-136,-104,3
111,-26,6
-57,20,2
35,-74,1
-68,-97,5
132,-100,7
174,177,0
117,-113,7
-149,-106,3
-72,-96,5
-59,-80,5
-169,-169,4
20,-77,1
107,-116,7
193,166,0
187,192,0
124,-111,7
-52,22,2
-144,-101,3
181,184,0
-150,-92,3
-141,-127,3
28,-74,1
-138,-110,3
-70,38,2
-71,-77,5
133,-125,7
6,-86,1
128,-116,7
-169,-170,4
-43,10,2
120,-2,6
-171,-178,4
-42,22,2
-142,-95,3
132,-123,7
-152,-101,3
-170,-99,3
-139,-115,3
-148,-132,3
-55,18,2
-51,1,2
178,193,0
-58,-100,5
-78,-82,5
-174,-169,4
-58,-82,5
15,-80,1
177,174,0
-168,-80,3
14,-90,1
27,-90,1
-157,-100,3
-170,-165,4
36,-86,1
173,166,0
-177,-165,4
-42,19,2
163,157,0
-147,-97,3
141,-129,7
-156,-98,3
181,168,0
-61,11,2
190,173,0
-46,17,2
29,-72,1
-61,21,2
-56,21,2
39,-78,1
-55,41,2
-143,-96,3
-171,-170,4
-53,-6,2
-63,36,2
116,-9,6
134,-126,7
131,-123,7
-128,-87,3
-47,37,2
-153,-106,3
121,-129,7
-166,-170,4
16,-86,1
134,-105,7
-65,-85,5
133,-88,7
-138,-112,3
-183,-93,3
-40,5,2
-82,-59,5
121,-35,6
9,-75,1
-164,-169,4
136,-33,6
-77,-87,5
124,-110,7
-149,-99,3
-170,-171,4
128,-128,7
183,174,0
-83,-80,5
12,-88,1
111,-11,6
136,-125,7
133,-9,6
133,-124,7
-67,-84,5
-144,-90,3
-162,-99,3
-151,-83,3
-161,-94,3
14,-95,1
-79,-88,5
-140,-105,3
-176,-169,4
-74,-84,5
191,162,0
-56,-83,5
123,-11,6
120,-17,6
-34,30,2
-49,22,2
-137,-103,3
2,-66,1
-67,-67,5
121,-20,6
-67,-84,5
-71,-90,5
-45,38,2
-143,-99,3
122,-117,7
173,168,0
-82,-89,5
-176,-165,4
191,169,0
140,-1,6
156,164,0
173,189,0
-153,-112,3
-168,-175,4
19,-82,1
139,-111,7
117,-26,6
-44,1,2
-51,13,2
-85,-87,5
117,-13,6
10,-68,1
-60,36,2
135,-23,6
124,-115,7
115,-20,6
-174,-166,4
-130,-95,3
179,155,0
129,-122,7
131,-127,7
168,168,0
128,-127,7
-72,-80,5
132,-18,6
-43,21,2
-65,-71,5
-45,32,2
-45,25,2
-41,18,2
132,-134,7
132,-126,7
129,-117,7
103,-29,6
-62,-60,5
2,-91,1
-50,16,2
-94,-72,5
136,-111,7
-71,-94,5
180,185,0
4,-93,1
-142,-106,3
-167,-163,4
20,-91,1
130,-128,7
172,166,0
-80,-93,5
-59,32,2
119,-121,7
-46,34,2
