X,Y,GRUP
-49,11,2
-129,-102,3
-167,-164,4
-173,-93,3
-137,-91,3
194,170,0
24,-73,1
-170,-165,4
-177,-167,4
-161,-169,4
159,163,0
-184,-165,4
-168,-167,4
22,-75,1
-160,-109,3
-39,4,2
172,159,0
-36,26,2
-169,-169,4
29,-80,1
-149,-105,3
-51,24,2
188,150,0
-165,-171,4
-169,-176,4
-44,33,2
155,177,0
-162,-82,3
-141,-103,3
-167,-175,4
187,167,0
-171,-170,4
195,174,0
-172,-89,3
-58,30,2
-159,-89,3
-162,-82,3
18,-74,1
24,-75,1
-46,16,2
-65,31,2
-178,-165,4
-173,-167,4
-46,43,2
31,-81,1
-36,29,2
14,-75,1
-141,-105,3
-173,-169,4
-35,14,2
194,168,0
-153,-117,3
-49,29,2
-168,-168,4
-50,26,2
6,-105,1
-174,-177,4
-179,-171,4
189,151,0
185,169,0
194,173,0
-166,-172,4
-61,23,2
-58,29,2
184,162,0
187,157,0
-151,-104,3
178,173,0
183,158,0
-150,-110,3
-152,-93,3
-48,29,2
-154,-104,3
-169,-103,3
-174,-164,4
-155,-88,3
-143,-94,3
185,161,0
-158,-167,4
-61,25,2
-172,-167,4
185,150,0
-49,21,2
17,-83,1
-150,-103,3
-147,-111,3
183,163,0
192,160,0
182,172,0
190,178,0
-170,-177,4
182,174,0
-41,17,2
-43,38,2
-171,-178,4
10,-71,1
-40,27,2
-154,-104,3
177,157,0
-172,-170,4
-49,-2,2
-145,-97,3
-174,-162,4
-64,16,2
-174,-167,4
31,-83,1
-167,-177,4
-173,-158,4
35,-61,1
-164,-173,4
-144,-102,3
-142,-101,3
-154,-101,3
-46,19,2
-154,-106,3
-155,-107,3
-145,-86,3
-149,-110,3
185,152,0
-182,-169,4
-140,-99,3
168,166,0
-39,29,2
-165,-106,3
166,162,0
189,174,0
-174,-172,4
12,-63,1
20,-79,1
-52,26,2
-35,23,2
-44,6,2
-145,-99,3
12,-71,1
-164,-166,4
170,172,0
-49,30,2
25,-78,1
19,-81,1
-171,-171,4
191,169,0
-164,-169,4
179,154,0
-177,-171,4
-41,8,2
20,-99,1
-172,-170,4
166,170,0
181,187,0
-170,-172,4
-33,12,2
188,168,0
-153,-106,3
-50,27,2
-164,-102,3
177,177,0
-167,-176,4
-49,29,2
189,180,0
14,-63,1
187,172,0
-43,40,2
168,136,0
-58,18,2
-165,-169,4
21,-91,1
-162,-110,3
175,165,0
170,174,0
-156,-96,3
-151,-101,3
-162,-80,3
20,-89,1
194,182,0
-54,21,2
-162,-105,3
-157,-105,3
26,-78,1
-154,-106,3
9,-75,1
7,-69,1
-167,-170,4
-169,-169,4
-43,3,2
3,-80,1
-159,-88,3
-167,-171,4
-162,-104,3
-59,16,2
19,-66,1
182,180,0
17,-83,1
-166,-167,4
191,161,0
-60,22,2
-149,-105,3
27,-78,1
22,-83,1
40,-79,1
6,-88,1
181,164,0
-48,10,2
-44,5,2
-153,-95,3
-150,-107,3
-40,4,2
184,169,0
-176,-176,4
-178,-170,4
-174,-167,4
29,-70,1
-167,-165,4
169,171,0
-139,-95,3
-178,-171,4
-44,17,2
-49,25,2
-173,-164,4
-58,12,2
-171,-85,3
-150,-95,3
-52,11,2
-145,-104,3
-149,-103,3
23,-88,1
28,-70,1
-174,-171,4
28,-71,1
-151,-96,3
-150,-105,3
188,168,0
-36,26,2
158,168,0
-173,-177,4
194,163,0
175,183,0
170,187,0
184,158,0
183,174,0
-44,-5,2
-37,16,2
162,172,0
-44,27,2
-64,-6,2
-153,-113,3
184,165,0
14,-92,1
179,165,0
-48,17,2
183,165,0
-44,24,2
-145,-108,3
-45,4,2
15,-88,1
-63,24,2
-140,-102,3
-54,13,2
-163,-169,4
-173,-168,4
-172,-175,4
186,167,0
-140,-89,3
-151,-109,3
-51,20,2
-66,34,2
-59,2,2
16,-61,1
-170,-179,4
178,180,0
33,-76,1
-177,-173,4
165,161,0
-35,4,2
29,-76,1
-170,-170,4
176,169,0
-146,-105,3
-34,28,2
164,178,0
183,156,0
178,174,0
180,169,0
198,167,0
-47,30,2
183,187,0
177,33,2
-149,-114,3
-42,34,2
-143,-92,3
-141,-102,3
172,170,0
16,-80,1
-44,16,2
172,172,0
195,170,0
31,-71,1
-180,-167,4
-166,-104,3
26,-74,1
2,-78,1
-172,-174,4
12,-102,1
191,177,0
-56,15,2
-178,-167,4
-180,-182,4
10,-85,1
186,156,0
-48,12,2
-53,22,2
-173,-174,4
-165,-84,3
-37,23,2
-59,8,2
-150,-97,3
-75,35,2
-47,17,2
-152,-104,3
-126,-101,3
197,169,0
-178,-164,4
29,-82,1
177,160,0
190,167,0
18,-99,1
11,-63,1
-181,-169,4
21,-67,1
-150,-114,3
181,164,0
-141,-99,3
184,170,0
-143,-107,3
187,167,0
182,178,0
-142,-90,3
-39,17,2
-47,32,2
188,159,0
21,-92,1
178,179,0
35,-73,1
-173,-170,4
167,167,0
-149,-101,3
183,177,0
-174,-175,4
25,-74,1
159,167,0
177,166,0
20,-71,1
-167,-167,4
-165,-90,3
178,180,0
-47,16,2
35,-91,1
32,-69,1
190,174,0
-173,-167,4
14,-81,1
27,-55,1
-176,-170,4
35,-67,1
-44,19,2
38,-86,1
-40,18,2
-48,31,2
-172,-178,4
195,156,0
-184,-97,3
167,167,0
187,162,0
-60,35,2
-43,8,2
28,-81,1
187,174,0
-167,-171,4
-11,-73,1
38,-81,1
8,-62,1
-167,-168,4
-47,0,2
-136,-102,3
176,161,0
-170,-175,4
-170,-169,4
-165,-169,4
-44,32,2
-177,-169,4
-166,-165,4
179,161,0
-54,29,2
26,-77,1
-175,-170,4
154,180,0
183,168,0
-133,-103,3
29,-92,1
-173,-163,4
-169,-171,4
20,-94,1
15,-90,1
-48,25,2
-170,-165,4
-144,-98,3
29,-75,1
15,-86,1
-151,-101,3
-160,-112,3
-168,-168,4
-142,-102,3
-53,26,2
-65,9,2
-175,-167,4
35,-84,1
11,-62,1
-43,37,2
-61,0,2
176,156,0
-125,-84,3
-170,-175,4
-166,-171,4
-50,17,2
21,-80,1
166,161,0
-134,-106,3
-67,16,2
14,-64,1
21,-93,1
31,-65,1
20,-69,1
22,-75,1
12,-71,1
185,171,0
-134,-100,3
30,-78,1
178,164,0
-163,-162,4
16,-70,1
6,-58,1
-48,9,2
-169,-170,4
184,185,0
23,-74,1
38,-78,1
-59,12,2
-176,-164,4
186,170,0
-49,18,2
170,163,0
-143,-87,3
42,-85,1
170,174,0
-172,-165,4
-174,-92,3
-158,-96,3
-70,26,2
195,154,0
-54,26,2
-39,19,2
-169,-166,4
-129,-108,3
187,162,0
175,170,0
-42,18,2
-149,-91,3
-165,-167,4
170,179,0
182,177,0
-57,5,2
174,168,0
178,176,0
172,168,0
-166,-171,4
173,163,0
-174,-173,4
-51,30,2
184,173,0
-45,14,2
-166,-172,4
-146,-81,3
-60,30,2
-42,24,2
-50,7,2
-179,-171,4
22,-77,1
29,-71,1
-53,7,2
-54,20,2
198,171,0
-167,-175,4
176,154,0
-155,-90,3
-160,-97,3
-50,5,2
-163,-103,3
-153,-122,3
-149,-107,3
16,-74,1
-159,-94,3
-34,23,2
-172,-181,4
-154,-89,3
191,174,0
24,-93,1
-150,-92,3
-169,-103,3
192,176,0
186,188,0
7,-60,1
-152,-110,3
-138,-94,3
-139,-104,3
194,177,0
-165,-102,3
-169,-167,4
-176,-174,4
15,-79,1
-159,-172,4
171,167,0
186,149,0
-143,-111,3
-169,-166,4
13,-61,1
-173,-173,4
26,-71,1
-74,15,2
-40,14,2
-40,29,2
-177,-112,3
-51,14,2
22,-83,1
-172,-181,4
-54,5,2
-151,-111,3
23,-65,1
179,160,0
-165,65,4
12,-86,1
182,164,0
193,166,0
191,170,0
-76,3,2
-140,-93,3
169,160,0
178,172,0
-165,-169,4
177,166,0
35,-94,1
-154,-84,3
32,-76,1
-162,-106,3
-157,-79,3
-171,-161,4
-173,-169,4
-155,-94,3
173,179,0
-170,-167,4
-158,-176,4
167,185,0
36,-81,1
-164,-170,4
14,-76,1
-176,-169,4
17,-75,1
10,-94,1
-171,-171,4
177,190,0
170,177,0
-53,35,2
-159,-169,4
-168,-165,4
24,-92,1
-167,-168,4
174,151,0
174,157,0
196,151,0
192,175,0
1,-89,1
-150,-100,3
-165,-100,3
26,-94,1
181,175,0
-56,11,2
-176,-170,4
184,156,0
-61,11,2
188,176,0
-48,-4,2
-58,22,2
164,173,0
-170,-171,4
-155,-90,3
11,-94,1
-153,-109,3
-40,33,2
190,178,0
-56,29,2
187,185,0
6,-89,1
-171,-174,4
-43,2,2
-171,-169,4
174,163,0
-137,-91,3
183,174,0
-171,-165,4
190,188,0
-131,-98,3
-175,-168,4
189,166,0
-50,40,2
-172,-173,4
-166,-170,4
10,-101,1
19,-82,1
-36,13,2
28,-89,1
27,-98,1
-45,32,2
14,-72,1
39,-86,1
179,181,0
-53,17,2
-144,-116,3
-55,17,2
36,-76,1
179,186,0
-156,-101,3
-164,-168,4
-54,11,2
-157,-163,4
23,-59,1
13,-83,1
190,172,0
191,161,0
-171,-170,4
184,179,0
-175,-169,4
197,167,0
-162,-170,4
-142,-105,3
-175,-168,4
28,-99,1
-48,12,2
-162,-165,4
-172,-168,4
-157,-92,3
-165,-167,4
-170,-166,4
-161,-82,3
182,160,0
-41,11,2
-172,-171,4
-67,17,2
-143,-106,3
23,-72,1
165,174,0
-133,-112,3
-165,-165,4
18,-86,1
18,-66,1
-39,14,2
185,186,0
-47,28,2
-166,-166,4
180,171,0
187,163,0
-47,13,2
-166,-171,4
18,-97,1
-179,-170,4
-50,17,2
-150,-94,3
-49,26,2
6,-78,1
-65,38,2
169,167,0
1,-79,1
-22,16,2
-35,30,2
-138,-100,3
169,167,0
7,-74,1
-164,-170,4
-143,-106,3
-165,-172,4
9,-104,1
188,172,0
-58,28,2
-62,15,2
-168,-167,4
-155,-92,3
184,171,0
-158,-97,3
-153,-110,3
-139,-108,3
167,155,0
-161,-176,4
-167,-171,4
190,174,0
179,170,0
-171,-176,4
181,157,0
-66,19,2
-49,14,2
-52,-1,2
-174,-170,4
-45,24,2
-164,-170,4
-169,-163,4
-45,23,2
-163,-170,4
-159,-87,3
-173,-166,4
-150,-84,3
23,-84,1
33,-66,1
-174,-166,4
-147,-78,3
-163,-92,3
-152,-92,3
-142,-95,3
178,161,0
18,-88,1
-55,16,2
188,177,0
-149,-103,3
23,-75,1
182,184,0
-137,-114,3
27,-94,1
-55,13,2
25,-78,1
181,162,0
177,170,0
196,155,0
189,165,0
-144,-94,3
-151,-87,3
-65,18,2
190,167,0
-24,27,2
21,-70,1
194,185,0
19,-67,1
177,189,0
-46,9,2
-161,-97,3
179,189,0
-170,-168,4
-58,35,2
24,-82,1
-43,22,2
8,-79,1
-55,18,2
-165,-167,4
20,-83,1
-51,24,2
174,188,0
-151,-111,3
-167,-169,4
160,179,0
170,161,0
26,-75,1
-180,-177,4
-171,-169,4
-49,18,2
187,167,0
-53,12,2
-172,-172,4
-160,-85,3
25,-77,1
-172,-171,4
-135,-110,3
-136,-90,3
-182,-177,4
185,169,0
21,-71,1
-147,-89,3
176,174,0
-157,-104,3
-165,-165,4
29,-78,1
-177,-174,4
19,-94,1
172,163,0
10,-82,1
175,177,0
-149,-95,3
-168,-171,4
-174,-166,4
-54,22,2
-44,24,2
-163,-120,3
39,-71,1
-178,-167,4
-69,36,2
-46,18,2
27,-74,1
11,-61,1
-132,-80,3
-168,-171,4
5,-76,1
-166,-165,4
-39,3,2
-54,26,2
-171,-163,4
5,-67,1
-46,18,2
178,166,0
-151,-114,3
-54,25,2
-65,23,2
-52,34,2
26,-78,1
-48,4,2
-168,-166,4
-170,-176,4
-61,11,2
-72,21,2
-170,-176,4
-157,-85,3
-171,-170,4
19,-70,1
-152,-99,3
176,165,0
16,-80,1
-161,-103,3
-61,29,2
174,184,0
-48,26,2
-49,15,2
-56,18,2
-55,22,2
26,-81,1
-176,-166,4
181,156,0
28,-83,1
-43,14,2
178,170,0
-156,-114,3
29,-81,1
-174,-180,4
194,161,0
26,-95,1
-44,12,2
181,174,0
-48,35,2
193,166,0
-154,-102,3
-161,-112,3
165,171,0
-66,29,2
32,-78,1
174,160,0
-142,-113,3
22,-95,1
168,162,0
18,-87,1
-157,-100,3
-47,25,2
-63,21,2
-172,-179,4
183,179,0
18,-87,1
-153,-93,3
40,-86,1
183,174,0
14,-54,1
-42,21,2
173,181,0
-157,-94,3
13,-62,1
-167,-93,3
-161,-175,4
-75,24,2
-173,-176,4
-43,21,2
-176,-174,4
185,175,0
-160,-96,3
-168,-164,4
-45,33,2
-59,24,2
-175,-168,4
178,186,0
-163,-165,4
-46,22,2
-143,-116,3
-142,-103,3
-158,-95,3
-163,-166,4
176,169,0
190,172,0
193,164,0
178,155,0
11,-79,1
196,187,0
154,167,0
27,-61,1
-60,26,2
-44,5,2
-171,-171,4
-61,21,2
-65,20,2
-148,-95,3
-50,18,2
-54,24,2
-155,-102,3
179,158,0
13,-75,1
-36,36,2
13,-86,1
-53,16,2
-56,9,2
-164,-160,4
24,-77,1
-153,-95,3
-42,24,2
-36,20,2
-36,19,2
179,179,0
15,-83,1
-165,-177,4
-58,4,2
184,172,0
26,-82,1
3,-78,1
174,184,0
167,169,0
-50,22,2
-52,18,2
-147,-95,3
-32,26,2
35,-65,1
-172,-172,4
-174,-176,4
32,-73,1
-175,-169,4
172,157,0
-153,-86,3
-149,-89,3
-54,30,2
-159,-101,3
184,192,0
-174,-171,4
191,167,0
-162,-73,3
-164,-167,4
-163,-175,4
177,169,0
189,179,0
178,192,0
-62,28,2
33,-99,1
-176,-172,4
-173,-177,4
174,177,0
-163,-109,3
-61,30,2
-164,-165,4
35,-91,1
19,-78,1
-52,42,2
183,166,0
153,175,0
-164,-168,4
-139,-101,3
29,-88,1
30,-70,1
27,-91,1
186,169,0
18,-88,1
-169,-181,4
177,167,0
-163,-174,4
177,157,0
-173,-168,4
-52,22,2
196,182,0
-152,-96,3
-65,14,2
174,182,0
-173,-168,4
5,-89,1
19,-73,1
21,-89,1
187,195,0
-166,-162,4
15,-70,1
193,165,0
-41,17,2
181,187,0
185,175,0
-152,-103,3
0,-35,1
-150,-95,3
-143,-96,3
-155,-164,4
-154,-92,3
-164,-170,4
-165,-175,4
-154,-96,3
-161,-170,4
-156,-93,3
-160,-78,3
-108,-166,4
-171,-181,4
-168,-173,4
-146,-100,3
176,169,0
-173,-165,4
10,-71,1
-163,-164,4
-149,-99,3
186,162,0
-151,-115,3
27,-69,1
-148,-87,3
-141,-104,3
-49,3,2
-165,-165,4
-64,16,2
-147,-109,3
171,163,0
-177,-172,4
-166,-173,4
-43,24,2
28,-89,1
-143,-95,3
193,172,0
-172,-176,4
157,164,0
-160,-94,3
-174,-166,4
186,170,0
-173,-175,4
-148,-101,3
-141,-92,3
161,177,0
161,173,0
-53,12,2
23,-59,1
197,161,0
22,-71,1
-148,-99,3
-167,-171,4
-51,20,2
-146,-111,3
176,165,0
24,-87,1
-175,-169,4
180,174,0
-62,16,2
189,174,0
-165,-172,4
14,-94,1
19,-89,1
-171,-179,4
190,176,0
-43,25,2
10,-79,1
-134,-98,3
176,177,0
-174,-174,4
17,-92,1
-165,-164,4
8,-64,1
199,179,0
18,-78,1
187,149,0
-155,-84,3
11,-83,1
-61,24,2
44,-85,1
-45,11,2
-161,-174,4
174,174,0
148,155,0
21,-93,1
27,-79,1
-155,-93,3
-163,-172,4
16,-101,1
25,-84,1
-61,11,2
191,171,0
-158,-83,3
14,-73,1
-162,-112,3
-137,-87,3
-172,-168,4
178,168,0
-40,29,2
17,-87,1
-135,-87,3
30,-70,1
-177,-169,4
-60,24,2
-168,-169,4
170,144,0
-148,-105,3
-168,-169,4
-165,-171,4
-147,-100,3
14,-59,1
181,176,0
-168,-169,4
180,169,0
-175,-159,4
-51,21,2
-42,27,2
33,-99,1
-144,-116,3
-181,-171,4
-29,44,2
-50,27,2
-173,-168,4
166,162,0
-150,-85,3
171,181,0
-48,31,2
-42,27,2
-167,-175,4
-171,-172,4
-3,-65,1
24,-80,1
-57,13,2
-165,-110,3
-156,-90,3
9,-59,1
41,-78,1
176,164,0
11,-106,1
-142,-100,3
174,168,0
-167,-172,4
170,188,0
-152,-104,3
-52,16,2
-140,-105,3
179,151,0
-162,-168,4
-137,-95,3
-166,-165,4
7,-79,1
172,168,0
-148,-112,3
178,176,0
-160,-174,4
-169,-172,4
-169,-166,4
1,-89,1
-88,-98,1
-162,-96,3
-178,-175,4
174,174,0
-41,25,2
-167,-98,3
-48,26,2
16,-86,1
21,-104,1
-132,-90,3
180,151,0
36,-82,1
177,177,0
8,-73,1
-148,-92,3
11,-83,1
41,-72,1
-143,-98,3
176,179,0
188,172,0
38,-84,1
-159,-98,3
19,-75,1
-162,-104,3
-60,22,2
-142,-102,3
14,-71,1
-160,-169,4
180,158,0
-171,-171,4
-174,-93,3
-166,-167,4
165,172,0
-146,-94,3
-132,-98,3
-151,-94,3
-141,-77,3
-59,2,2
-145,-99,3
-154,-85,3
-172,-181,4
-56,31,2
180,180,0
-165,-97,3
165,172,0
-150,-100,3
34,-94,1
-140,-92,3
-158,-100,3
-150,-97,3
-166,-164,4
32,-77,1
-166,-175,4
36,-75,1
-163,-98,3
194,164,0
-61,30,2
157,180,0
-46,20,2
-124,-100,3
-6,-80,1
-148,-88,3
-171,-172,4
-154,-101,3
-170,-176,4
-171,-176,4
-42,23,2
-46,19,2
-152,-94,3
-171,-172,4
-140,-108,3
-47,9,2
-151,-94,3
-146,-107,3
11,-78,1
-145,-97,3
196,163,0
175,179,0
-163,-168,4
174,165,0
25,-77,1
17,-72,1
-45,14,2
20,-74,1
-154,-118,3
-165,-115,3
-152,-103,3
-173,-167,4
21,-87,1
-178,-177,4
42,-79,1
-145,-91,3
-163,-167,4
-56,32,2
179,161,0
176,164,0
193,189,0
-143,-99,3
-46,14,2
-153,-97,3
-174,-160,4
-40,8,2
3,-71,1
-171,-171,4
178,155,0
-153,-96,3
-173,-168,4
-169,-162,4
-154,-96,3
-142,-74,3
186,160,0
-158,-90,3
187,173,0
26,-99,1
182,185,0
-60,4,2
-53,28,2
-166,-173,4
16,-81,1
-139,-90,3
19,-78,1
17,-75,1
-168,-169,4
25,-68,1
-172,-164,4
-38,33,2
-175,-167,4
-146,-92,3
-139,-116,3
-154,-93,3
-174,-172,4
-58,27,2
-171,-170,4
-58,17,2
-147,-103,3
19,-73,1
173,163,0
-37,33,2
-173,-161,4
31,-86,1
-68,23,2
-172,-172,4
-47,25,2
180,170,0
189,185,0
-168,-165,4
-145,-93,3
19,-91,1
7,-93,1
190,167,0
189,170,0
-58,21,2
166,163,0
177,164,0
-35,42,2
167,174,0
-161,-98,3
28,-83,1
34,-75,1
17,-96,1
-170,-164,4
5,-79,1
-140,-87,3
-143,-103,3
178,170,0
-55,9,2
-171,-168,4
-164,-89,3
-57,24,2
-59,13,2
19,-85,1
-125,-107,3
-26,14,2
176,165,0
173,173,0
-171,-166,4
12,-87,1
-165,-180,4
-135,-100,3
0,-95,1
-178,-173,4
22,-79,1
-56,1,2
-178,-169,4
23,-85,1
177,162,0
-147,-117,3
0,-166,4
-170,-177,4
35,-84,1
171,175,0
-46,26,2
177,183,0
168,171,0
-57,5,2
166,162,0
11,-89,1
183,157,0
178,172,0
182,175,0
-154,-91,3
16,-85,1
-58,33,2
12,-80,1
10,-81,1
-46,35,2
-167,-165,4
-46,14,2
28,-71,1
187,178,0
193,169,0
185,168,0
-166,-92,3
24,-79,1
-55,35,2
173,155,0
22,-68,1
-156,-97,3
183,156,0
-53,15,2
-55,13,2
27,-67,1
-52,27,2
34,-93,1
-168,-163,4
169,173,0
179,170,0
-138,-126,3
-152,-90,3
24,-70,1
183,163,0
-154,-103,3
-40,33,2
24,-86,1
-59,31,2
-159,-100,3
19,-75,1
-160,-118,3
-58,25,2
-177,-162,4
-147,-106,3
-173,-175,4
-174,-173,4
180,181,0
-165,-167,4
-70,15,2
-51,28,2
167,162,0
-180,-169,4
-150,-90,3
-47,12,2
-57,19,2
-53,20,2
-55,33,2
-60,25,2
21,-82,1
-170,-167,4
-153,-95,3
-173,-179,4
-45,16,2
30,-80,1
-51,22,2
2,-82,1
-52,15,2
-150,-110,3
184,166,0
-133,-90,3
190,153,0
-156,-160,4
3,-79,1
-151,-89,3
34,-75,1
-164,-80,3
-138,-111,3
-168,-165,4
-39,22,2
164,153,0
-53,9,2
173,170,0
-163,-169,4
-170,-169,4
-71,-181,2
-169,-164,4
-179,-171,4
-170,-161,4
5,-81,1
164,169,0
169,164,0
190,177,0
-142,-96,3
190,185,0
-165,-174,4
-119,-98,3
167,186,0
-176,-159,4
-141,-111,3
-36,29,2
-173,-167,4
-49,11,2
-75,15,2
-63,11,2
-55,23,2
16,-75,1
-43,34,2
176,170,0
-42,41,2
189,154,0
-172,-174,4
-173,-171,4
27,-71,1
-158,-96,3
-154,-106,3
169,170,0
-143,-103,3
188,182,0
-144,-102,3
-156,-96,3
-172,-169,4
19,-85,1
-159,-174,4
-160,-93,3
16,-73,1
-169,-171,4
167,179,0
166,163,0
-18,16,2
186,174,0
47,-75,1
186,190,0
189,176,0
-170,-172,4
-43,13,2
27,-81,1
-137,-111,3
-146,-99,3
21,-88,1
-4,-73,1
-55,31,2
22,-91,1
-176,-171,4
183,181,0
-136,-104,3
177,168,0
-39,22,2
5,-78,1
-47,20,2
-137,-101,3
168,166,0
26,-94,1
26,-65,1
-45,13,2
183,159,0
-167,-169,4
-173,-172,4
-52,10,2
46,-64,1
-62,21,2
-137,-109,3
192,169,0
175,165,0
-149,-101,3
-151,-110,3
3,-66,1
-167,-168,4
2,-64,1
182,-28,0
-61,15,2
-30,21,2
-136,-87,3
-174,-168,4
26,-63,1
-36,15,2
-172,-169,4
-149,-110,3
42,-72,1
-156,-81,3
-33,13,2
-157,-111,3
-178,-157,4
25,-98,1
165,178,0
168,173,0
-174,-170,4
36,-84,1
-23,19,2
-152,-107,3
-167,-172,4
-160,-98,3
-149,-106,3
-45,26,2
195,161,0
23,-68,1
-57,12,2
-164,-174,4
186,167,0
-48,31,2
-38,6,2
18,-70,1
-156,-90,3
-4,-93,1
-49,23,2
-173,-176,4
173,175,0
-163,-88,3
-47,5,2
-48,26,2
31,-98,1
-129,-114,3
191,175,0
-48,15,2
-133,-106,3
182,174,0
-161,-163,4
-138,-94,3
179,183,0
-168,-164,4
170,162,0
-37,18,2
-56,29,2
-44,18,2
-171,-171,4
-52,8,2
173,147,0
-161,-90,3
17,-75,1
21,-91,1
-3,-91,1
-146,-109,3
-179,-169,4
-60,7,2
173,169,0
171,152,0
-173,-164,4
-168,-174,4
173,167,0
-159,-100,3
8,-96,1
-171,-176,4
-140,-114,3
-171,-176,4
-144,-99,3
-169,-177,4
37,-85,1
-129,-95,3
26,-86,1
-49,25,2
184,183,0
-44,7,2
-166,-175,4
193,172,0
150,176,0
26,-75,1
-160,-89,3
179,179,0
182,167,0
-175,-174,4
-75,15,2
-143,-132,3
19,-82,1
-66,18,2
-167,-167,4
22,-74,1
-174,-167,4
190,159,0
26,-94,1
174,165,0
-49,17,2
-170,-169,4
181,164,0
17,-92,1
-65,31,2
183,177,0
20,-80,1
-171,-171,4
187,177,0
-171,-170,4
-171,-157,4
180,170,0
-136,-110,3
-53,33,2
177,164,0
-144,-105,3
-173,-167,4
-166,-177,4
188,170,0
-168,-183,4
171,162,0
-146,-97,3
-151,-105,3
-52,-9,2
-38,38,2
-58,20,2
179,167,0
41,-82,1
-173,-176,4
-179,-167,4
-168,-172,4
-169,-171,4
16,-89,1
-147,-110,3
-155,-101,3
20,-77,1
31,-87,1
-42,27,2
20,-91,1
19,-74,1
-50,17,2
3,-82,1
-171,-168,4
20,-63,1
188,178,0
-35,31,2
20,-86,1
-60,33,2
-54,18,2
-167,-170,4
-56,25,2
190,176,0
-41,5,2
12,-86,1
-60,35,2
166,182,0
175,173,0
-159,-104,3
12,-76,1
-157,-173,4
-173,-174,4
16,-58,1
-170,-171,4
-157,-99,3
-157,-111,3
-52,21,2
177,174,0
-171,-172,4
29,-70,1
-2,-85,1
-146,-113,3
162,178,0
164,174,0
-144,-102,3
14,-68,1
-148,-107,3
-2,-67,1
-134,-100,3
180,173,0
-170,-160,4
177,154,0
24,-84,1
-145,-91,3
-133,-116,3
-173,-170,4
33,-82,1
-135,-95,3
-48,0,2
-144,-93,3
163,169,0
-134,-100,3
-41,11,2
33,-82,1
15,-76,1
-167,-175,4
193,172,0
-180,-176,4
-141,-107,3
13,-79,1
-52,2,2
-50,18,2
-156,-96,3
-146,-111,3
-165,-180,4
174,176,0
-161,-101,3
169,170,0
-44,24,2
-47,-5,2
-142,-84,3
-163,-75,3
-169,-162,4
-172,-172,4
40,-82,1
-171,-178,4
-162,-182,4
8,-68,1
-60,15,2
164,166,0
22,-51,1
-65,21,2
-162,-170,4
-161,-90,3
-164,-175,4
-165,-88,3
-165,-172,4
172,184,0
-40,12,2
27,-80,1
-52,31,2
-181,-172,4
172,167,0
-166,-173,4
180,171,0
185,182,0
187,174,0
29,-86,1
-139,-95,3
-162,-167,4
-52,15,2
-16,-101,3
-171,-172,4
177,183,0
-137,-98,3
-146,-115,3
185,168,0
19,-73,1
-168,-167,4
-48,26,2
22,-104,1
169,170,0
-60,13,2
24,-63,1
-140,-99,3
189,160,0
-31,-5,2
35,-78,1
-174,-167,4
-69,20,2
-157,-89,3
15,-84,1
170,172,0
184,180,0
-149,-121,3
-166,-173,4
-172,-167,4
-177,-176,4
13,-55,1
-181,-177,4
-37,24,2
-47,19,2
190,179,0
-46,18,2
-50,17,2
-50,22,2
-69,24,2
176,172,0
196,173,0
-164,-92,3
-143,-80,3
-130,-84,3
-62,25,2
-159,-163,4
-170,-168,4
171,174,0
15,-90,1
185,180,0
165,191,0
13,-73,1
-162,-172,4
-165,-180,4
-133,-94,3
-164,-172,4
-54,2,2
-32,30,2
172,176,0
-147,-91,3
168,162,0
162,170,0
-166,-166,4
174,156,0
-45,26,2
-166,-169,4
-172,-174,4
34,-79,1
-152,-81,3
-175,-162,4
-54,34,2
5,-79,1
13,-58,1
-168,-171,4
196,158,0
-73,29,2
-49,30,2
-165,-109,3
-173,-167,4
-163,-82,3
177,155,0
25,-84,1
-174,-164,4
-167,-160,4
-58,36,2
176,178,0
-148,-119,3
-1,-75,1
-160,-168,4
-147,-102,3
30,-84,1
-67,12,2
-163,-171,4
-150,-109,3
188,180,0
194,190,0
45,-63,1
-47,18,2
20,-81,1
-171,-172,4
170,160,0
-172,-166,4
-45,34,2
-172,-169,4
8,-77,1
-168,-170,4
-147,-92,3
-133,-104,3
191,166,0
-131,-120,3
14,-74,1
-139,-103,3
-49,33,2
167,191,0
192,165,0
-134,-106,3
-172,-169,4
157,178,0
3,-85,1
2,-87,1
-61,17,2
-59,12,2
-144,-109,3
165,171,0
-176,-173,4
190,164,0
-45,23,2
-154,-106,3
14,-65,1
184,169,0
-47,31,2
18,-72,1
-151,-91,3
-44,12,2
-160,-96,3
-40,18,2
23,-86,1
-164,-168,4
31,-96,1
-51,26,2
169,175,0
179,166,0
30,-80,1
-130,-93,3
-69,31,2
193,187,0
-166,-168,4
-173,-174,4
192,176,0
-51,29,2
162,178,0
181,177,0
-54,17,2
-164,-109,3
-154,-98,3
-147,-95,3
-45,-3,2
-167,-167,4
-139,-106,3
-58,19,2
-149,-100,3
170,162,0
-151,-99,3
1,-137,1
-162,-168,4
3,-89,1
174,161,0
-172,-167,4
-52,15,2
-145,-94,3
-149,-117,3
11,-90,1
-153,-103,3
-45,-2,2
-62,-84,1
-32,4,2
-169,-171,4
-176,-175,4
-163,-172,4
-34,22,2
-171,-166,4
173,160,0
30,-83,1
-37,34,2
-160,-98,3
-148,-91,3
25,-68,1
